App,Package,Start Time,Duration,Filename
"System",,"Jun 7, 2018 @ 03:41:34 PM","1h 0 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
13324,1,13418,1776540,13417,0,13426,4,
13426,1,13519,1776632,13518,0,13526,7,
13526,1,13621,1776632,13619,0,13627,1,
13628,1,13720,1776632,13719,0,13728,4,
13728,1,13821,1776632,13820,0,13829,3,
13829,1,13921,1776632,13920,0,13929,3,
13930,1,14022,1776632,14021,0,14030,5,
14030,1,14123,1776632,14121,0,14128,8,
14128,1,14224,1776632,14222,0,14229,4,
14229,1,14324,1776208,14323,0,14330,2,
14330,1,14425,1776208,14423,0,14432,2,
14432,1,14525,1776392,14524,0,14533,3,
14533,1,14626,1776392,14625,0,14634,3,
14634,1,14728,1776216,14727,0,14735,5,
14736,1,14828,1776268,14827,0,14836,3,
14836,1,14928,1776392,14927,0,14935,3,
14935,1,15029,1776392,15028,0,15038,6,
15039,1,15130,1776392,15129,0,15137,1,
15137,1,15231,1776516,15230,0,15239,3,
15240,1,15332,1776516,15330,0,15337,9,
15337,1,15433,1776516,15432,0,15439,1,
15440,1,15534,1776456,15533,0,15540,1,
15540,1,15635,1776456,15634,0,15642,6,
15643,1,15735,1776516,15734,0,15742,4,
15743,1,15836,1776516,15835,0,15845,1,
15845,1,15937,1776464,15935,0,15943,4,
15944,1,16038,1776016,16036,0,16047,4,
16048,1,16138,1776136,16137,0,16145,3,
16146,1,16239,1776256,16238,0,16247,3,
16247,1,16340,1776380,16339,0,16347,1,
16348,1,16441,1776504,16440,0,16451,4,
16451,1,16543,1776152,16540,0,16551,7,
16551,1,16642,1776152,16641,0,16649,3,
16650,1,16743,1776212,16742,0,16750,3,
16751,1,16844,1776264,16843,0,16851,4,
16851,1,16945,1776388,16944,0,16952,0,
16953,1,17046,1776388,17044,0,17056,3,
17056,1,17147,1776284,17145,0,17156,7,
17156,1,17248,1776284,17246,0,17255,1,
17255,1,17348,1776336,17347,0,17355,3,
17356,1,17448,1776512,17447,0,17456,6,
17456,1,17550,1776500,17549,0,17557,0,
17558,1,17650,1776552,17649,0,17660,4,
17660,1,17753,1776272,17751,0,17760,7,
