App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:28:31 PM","15 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
11699,1,11791,1631204,11790,0,11797,35,
11798,1,11891,1631304,11890,0,11897,37,
11898,1,11992,1631916,11991,0,12002,27,
12002,1,12093,1632908,12092,0,12100,43,
12100,1,12194,1633124,12192,0,12202,33,
12202,1,12293,1637216,12293,0,12300,38,
12301,1,12394,1640048,12393,0,12402,42,
12402,1,12494,1642528,12494,0,12505,72,
12506,1,12596,1651588,12595,0,12608,60,
12609,1,12703,1653240,12698,0,12732,89,
12732,1,12799,1656032,12798,0,12809,94,
12809,1,12900,1658248,12899,0,12909,90,
12909,1,12999,1659740,12999,0,13004,66,
13005,1,13100,1661228,13099,0,13110,82,
13110,1,13200,1663212,13199,0,13208,71,
13208,1,13301,1667520,13300,0,13309,78,
13309,1,13401,1669132,13400,0,13411,78,
13411,1,13501,1670136,13500,0,13511,74,
13511,1,13602,1672864,13601,0,13613,85,
13614,1,13704,1682916,13702,0,13714,68,
13715,1,13806,1682656,13804,0,13811,65,
13811,1,13906,1684024,13905,0,13912,60,
13912,1,14006,1685760,14005,0,14013,63,
14014,1,14106,1689480,14105,0,14114,63,
14114,1,14206,1692084,14206,0,14215,56,
14215,1,14307,1692340,14306,0,14315,65,
14315,1,14408,1697300,14407,0,14414,39,
14414,1,14508,1701516,14507,0,14514,42,
14514,1,14561,1701764,14557,0,14567,43,
14568,1,14659,1702136,14658,0,14665,39,
14665,1,14760,1701640,14759,0,14767,36,
14767,1,14861,1700780,14860,0,14869,46,
14869,1,14962,1698140,14961,0,14968,38,
14968,1,15064,1698140,15063,0,15077,37,
15077,1,15167,1702092,15163,0,15175,48,
15176,1,15265,1702340,15264,0,15274,51,
15274,1,15366,1702464,15364,0,15375,55,
15375,1,15466,1691328,15465,0,15479,62,
15479,1,15567,1691332,15566,0,15574,37,
15574,1,15667,1692084,15667,0,15674,43,
15674,1,15768,1693076,15767,0,15773,38,
15773,1,15870,1693224,15869,0,15877,31,
15877,1,15970,1694316,15969,0,15976,35,
15977,1,16070,1696300,16069,0,16076,38,
16076,1,16171,1696424,16170,0,16179,37,
16179,1,16272,1696672,16271,0,16279,40,
16279,1,16373,1697044,16371,0,16377,46,
16378,1,16473,1696432,16472,0,16478,40,
16478,1,16575,1696728,16573,0,16581,34,
16582,1,16675,1696788,16674,0,16681,41,
16681,1,16775,1697656,16774,0,16782,53,
16782,1,16876,1697904,16875,0,16882,30,
16882,1,16976,1698276,16975,0,16984,43,
16985,1,17077,1699144,17076,0,17082,46,
17082,1,17178,1699144,17177,0,17182,34,
17183,1,17278,1699144,17277,0,17283,42,
17284,1,17379,1700508,17378,0,17384,40,
17385,1,17480,1701376,17479,0,17485,30,
17485,1,17580,1701624,17579,0,17585,36,
17585,1,17681,1704052,17680,0,17700,52,
17700,1,17782,1711000,17781,0,17790,72,
17790,1,17882,1700644,17881,0,17894,57,
17895,1,17983,1700832,17982,0,18002,69,
18002,1,18083,1712304,18082,0,18094,92,
18094,1,18184,1705996,18183,0,18190,71,
18190,1,18284,1708252,18284,0,18294,41,
18294,1,18386,1707792,18384,0,18393,15,
18393,1,18487,1707800,18486,0,18493,5,
18494,1,18587,1707800,18586,0,18596,3,
18596,1,18689,1707860,18687,0,18695,4,
18695,1,18789,1707920,18788,0,18796,1,
18796,1,18890,1707972,18889,0,18897,0,
18897,1,18991,1707972,18990,0,18998,4,
18999,1,19092,1708032,19090,0,19099,2,
19100,1,19192,1707648,19191,0,19197,9,
19197,1,19294,1707700,19292,0,19300,1,
19300,1,19395,1707700,19393,0,19401,4,
19401,1,19495,1702068,19494,0,19502,6,
19502,1,19596,1702128,19595,0,19603,1,
19603,1,19697,1696768,19696,0,19703,3,
19703,1,19798,1696772,19796,0,19806,4,
19807,1,19899,1696600,19898,0,19905,5,
19905,1,20000,1696660,19999,0,20007,3,
20007,1,20100,1696660,20099,0,20107,3,
20107,1,20201,1696720,20200,0,20208,3,
20209,1,20302,1696780,20301,0,20309,3,
20309,1,20403,1696840,20402,0,20410,1,
20411,1,20503,1696840,20502,0,20513,3,
20514,1,20605,1696532,20603,0,20612,11,
20613,1,20706,1696532,20704,0,20712,4,
20712,1,20806,1696532,20805,0,20813,4,
20813,1,20907,1696572,20906,0,20913,0,
20914,1,21007,1696572,21006,0,21014,3,
21014,1,21108,1696632,21107,0,21115,1,
21116,1,21208,1696632,21207,0,21219,4,
21219,1,21310,1696640,21309,0,21317,8,
21317,1,21410,1696700,21409,0,21418,1,
21419,1,21511,1696740,21510,0,21517,4,
21518,1,21612,1696792,21610,0,21620,3,
21620,1,21713,1696792,21712,0,21720,1,
21721,1,21814,1696852,21812,0,21820,3,
21820,1,21914,1696936,21913,0,21925,3,
21925,1,22015,1695812,22014,0,22020,7,
22021,1,22116,1695916,22115,0,22124,2,
22124,1,22217,1696080,22216,0,22223,3,
22224,1,22318,1696252,22316,0,22324,3,
22325,1,22419,1696372,22417,0,22426,3,
22426,1,22519,1696552,22518,0,22526,3,
22526,1,22620,1696732,22619,0,22630,4,
22630,1,22721,1696552,22719,0,22730,7,
22730,1,22821,1696552,22820,0,22829,1,
22829,1,22923,1696552,22921,0,22930,4,
22930,1,23026,1696604,23025,0,23034,1,
23035,1,23123,1696808,23122,0,23129,26,
23129,1,23224,1696808,23223,0,23232,5,
23233,1,23326,1696928,23325,0,23337,4,
23337,1,23426,1696840,23425,0,23434,6,
23434,1,23526,1696900,23525,0,23530,11,
23531,1,23628,1696960,23626,0,23637,2,
23637,1,23728,1697020,23727,0,23734,3,
23735,1,23830,1697080,23828,0,23838,4,
23838,1,23930,1697056,23929,0,23938,5,
23938,1,24031,1697056,24030,0,24039,2,
24040,1,24135,1696696,24131,0,24140,7,
24141,1,24233,1696756,24232,0,24240,6,
24240,1,24333,1696816,24332,0,24340,1,
24340,1,24435,1696876,24434,0,24441,3,
24442,1,24535,1696876,24534,0,24539,1,
24540,1,24636,1696936,24635,0,24644,4,
24644,1,24737,1696992,24736,0,24752,1,
24753,1,24838,1696812,24837,0,24844,12,
24845,1,24939,1696836,24938,0,24945,1,
24945,1,25040,1696836,25039,0,25046,0,
25047,1,25140,1696896,25139,0,25147,1,
25147,1,25241,1696956,25240,0,25247,4,
25248,1,25342,1697016,25341,0,25351,3,
25351,1,25448,1697048,25441,0,25463,10,
25464,1,25545,1696748,25542,0,25552,10,
25552,1,25644,1696748,25643,0,25651,6,
25651,1,25745,1696748,25744,0,25752,3,
25752,1,25846,1696748,25845,0,25853,0,
25853,1,25947,1696852,25945,0,25953,6,
25953,1,26047,1696852,26046,0,26055,1,
26055,1,26148,1696912,26147,0,26156,3,
26157,1,26249,1696884,26248,0,26255,6,
26256,1,26350,1696944,26349,0,26357,1,
26357,1,26451,1696944,26450,0,26458,3,
26458,1,26554,1697556,26552,0,26560,7,
