App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 12:45:22 AM","56 min 47 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
11699,1,11790,1808172,11790,0,11796,28,
11797,1,11891,1807532,11890,0,11898,20,
11898,1,11991,1799580,11990,0,11998,18,
11999,1,12091,1799076,12090,0,12096,18,
12096,1,12192,1799032,12191,0,12196,5,
12196,1,12292,1799032,12291,0,12296,7,
12297,1,12392,1799092,12391,0,12397,4,
12397,1,12492,1799276,12491,0,12498,7,
12498,1,12542,1799448,12542,0,12547,37,
12547,1,12642,1799500,12642,0,12650,5,
12651,1,12745,1799500,12743,0,12761,4,
12761,1,12847,1799300,12843,0,12853,9,
12853,1,12944,1799352,12943,0,12949,5,
12949,1,13044,1799352,13043,0,13048,12,
13048,1,13144,1799356,13144,0,13149,4,
13149,1,13245,1799384,13245,0,13251,0,
13251,1,13348,1799420,13347,0,13353,7,
13353,1,13448,1799320,13447,0,13453,2,
13453,1,13548,1798380,13548,0,13557,5,
13557,1,13652,1797976,13648,0,13656,10,
13657,1,13749,1797976,13748,0,13754,6,
13755,1,13850,1797976,13849,0,13857,4,
13857,1,13952,1798152,13950,0,13964,7,
13965,1,14050,1798132,14049,0,14055,20,
14055,1,14150,1797768,14150,0,14155,4,
14155,1,14251,1796724,14250,0,14256,5,
14257,1,14352,1796592,14351,0,14359,6,
14360,1,14453,1796452,14451,0,14460,8,
14460,1,14553,1796504,14552,0,14560,2,
14560,1,14655,1796564,14653,0,14665,11,
14665,1,14756,1796684,14754,0,14766,9,
14766,1,14857,1796684,14855,0,14867,8,
14868,1,14957,1796744,14956,0,14964,1,
14965,1,15058,1796796,15057,0,15065,4,
15066,1,15159,1796812,15158,0,15168,3,
15168,1,15261,1796432,15258,0,15269,15,
15269,1,15361,1796484,15359,0,15367,5,
15367,1,15461,1796484,15460,0,15468,1,
15468,1,15562,1796544,15561,0,15570,2,
15570,1,15663,1796604,15662,0,15670,4,
15670,1,15765,1796604,15764,0,15779,6,
15779,1,15866,1796656,15864,0,15873,5,
15873,1,15967,1796708,15965,0,15975,3,
15975,1,16067,1796564,16066,0,16074,6,
16074,1,16168,1796592,16167,0,16174,3,
16175,1,16269,1796592,16268,0,16276,3,
16276,1,16369,1796652,16368,0,16376,6,
16376,1,16470,1796712,16469,0,16474,3,
16475,1,16571,1796712,16571,0,16577,2,
16578,1,16671,1796712,16670,0,16679,4,
16679,1,16773,1796764,16772,0,16785,4,
16786,1,16876,1796412,16872,0,16882,16,
16882,1,16973,1798460,16972,0,16978,42,
16978,1,17073,1790216,17073,0,17080,27,
17080,1,17176,1790564,17174,0,17186,4,
17187,1,17277,1790692,17275,0,17284,7,
17284,1,17378,1790812,17377,0,17385,3,
17386,1,17478,1790980,17477,0,17486,4,
17487,1,17578,1791144,17577,0,17586,3,
17587,1,17680,1791160,17678,0,17686,6,
17687,1,17781,1791216,17780,0,17788,6,
17788,1,17883,1791276,17881,0,17889,4,
17889,1,17981,1791340,17980,0,17989,12,
17990,1,18083,1791400,18082,0,18090,5,
18090,1,18184,1791464,18183,0,18192,4,
18192,1,18285,1791380,18284,0,18294,7,
18294,1,18386,1791432,18384,0,18398,4,
18399,1,18489,1791072,18485,0,18496,9,
18496,1,18587,1791072,18586,0,18594,2,
18595,1,18688,1791072,18687,0,18695,6,
18695,1,18789,1791072,18788,0,18798,4,
18798,1,18893,1791124,18890,0,18905,4,
18906,1,18990,1791184,18989,0,18997,1,
18997,1,19091,1791236,19090,0,19098,4,
19099,1,19192,1791268,19191,0,19203,1,
19203,1,19292,1791152,19291,0,19297,9,
19297,1,19394,1791152,19393,0,19401,4,
19402,1,19494,1791152,19493,0,19500,4,
19501,1,19596,1791212,19594,0,19602,1,
19602,1,19695,1791272,19694,0,19704,3,
19705,1,19797,1791272,19796,0,19812,4,
19813,1,19898,1791324,19897,0,19905,6,
19905,1,19999,1791376,19998,0,20009,3,
20010,1,20102,1791160,20098,0,20106,9,
20106,1,20201,1791156,20200,0,20207,4,
20208,1,20302,1791156,20301,0,20308,4,
20309,1,20403,1791216,20402,0,20409,3,
20410,1,20504,1791268,20502,0,20510,1,
20511,1,20604,1791328,20603,0,20615,3,
20616,1,20705,1791328,20704,0,20713,4,
20713,1,20806,1791380,20805,0,20815,6,
20816,1,20907,1791292,20906,0,20913,8,
20914,1,21008,1791292,21007,0,21014,1,
21015,1,21109,1791352,21107,0,21116,3,
21116,1,21209,1791440,21208,0,21216,3,
21216,1,21311,1791440,21309,0,21318,3,
21318,1,21411,1791608,21409,0,21420,8,
21421,1,21513,1791660,21512,0,21524,4,
21524,1,21613,1791660,21612,0,21623,4,
21623,1,21715,1791260,21712,0,21720,11,
21720,1,21814,1791320,21813,0,21821,8,
21821,1,21915,1791320,21914,0,21921,4,
21922,1,22015,1791320,22014,0,22022,1,
22023,1,22116,1791320,22115,0,22123,7,
22123,1,22217,1791396,22216,0,22224,1,
22225,1,22322,1791396,22318,0,22332,8,
22332,1,22419,1791452,22418,0,22427,5,
22427,1,22520,1791364,22519,0,22527,6,
22527,1,22621,1790532,22620,0,22627,4,
22628,1,22722,1790712,22720,0,22728,3,
22728,1,22822,1790792,22821,0,22830,6,
22830,1,22922,1790912,22921,0,22927,13,
22927,1,23024,1791092,23022,0,23033,6,
23033,1,23124,1791248,23123,0,23140,8,
23140,1,23225,1791356,23224,0,23240,3,
23241,1,23329,1791068,23325,0,23334,19,
23335,1,23427,1791128,23426,0,23434,7,
