App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:04:45 PM","15 min 35 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
11605,1,11699,1727584,11698,0,11705,70,
11705,1,11799,1728200,11798,0,11804,32,
11804,1,11899,1729712,11898,0,11904,31,
11904,1,11999,1730000,11999,0,12011,38,
12011,1,12100,1730992,12099,0,12106,30,
12106,1,12200,1732064,12199,0,12207,36,
12207,1,12300,1733304,12300,0,12306,38,
12306,1,12401,1733800,12400,0,12409,32,
12409,1,12501,1734172,12500,0,12506,49,
12506,1,12602,1736296,12601,0,12607,42,
12607,1,12702,1736420,12702,0,12710,5,
12710,1,12803,1736384,12802,0,12808,7,
12808,1,12902,1736508,12902,0,12909,29,
12910,1,13003,1736508,13002,0,13009,5,
13009,1,13103,1736084,13102,0,13109,0,
13109,1,13203,1735516,13203,0,13212,11,
13212,1,13304,1735640,13303,0,13313,14,
13313,1,13404,1735640,13403,0,13410,5,
13410,1,13505,1735392,13504,0,13511,9,
13512,1,13604,1735392,13604,0,13610,0,
13610,1,13706,1735340,13704,0,13711,4,
13711,1,13805,1735340,13804,0,13811,11,
13811,1,13906,1735340,13905,0,13910,4,
13911,1,14006,1735400,14005,0,14011,2,
14012,1,14108,1735392,14106,0,14117,8,
14118,1,14209,1735216,14207,0,14225,11,
14225,1,14309,1735144,14307,0,14315,21,
14315,1,14410,1735144,14408,0,14419,6,
14419,1,14510,1735144,14509,0,14517,4,
14517,1,14611,1735144,14610,0,14617,6,
14618,1,14712,1735144,14710,0,14718,5,
14719,1,14812,1735088,14811,0,14822,6,
14822,1,14913,1734768,14912,0,14920,9,
14920,1,15015,1734768,15014,0,15023,5,
15023,1,15116,1734768,15113,0,15122,10,
15123,1,15217,1734768,15215,0,15226,4,
15226,1,15316,1734768,15315,0,15321,15,
15322,1,15417,1734768,15416,0,15426,8,
15426,1,15518,1734768,15517,0,15527,4,
15527,1,15618,1734768,15618,0,15626,10,
15627,1,15720,1734768,15719,0,15726,8,
15726,1,15821,1734768,15820,0,15829,5,
15830,1,15922,1734768,15921,0,15930,6,
15930,1,16024,1734768,16022,0,16036,9,
16037,1,16124,1734768,16122,0,16131,6,
16131,1,16225,1734768,16223,0,16233,4,
16233,1,16326,1733856,16325,0,16333,9,
16333,1,16426,1733976,16425,0,16433,3,
16433,1,16528,1734096,16526,0,16542,7,
16545,1,16627,1741852,16626,0,16632,49,
16632,1,16727,1744332,16727,0,16733,35,
16733,1,16829,1730120,16828,0,16835,13,
16835,1,16929,1730276,16928,0,16941,5,
16942,1,17031,1730340,17029,0,17037,13,
17037,1,17131,1730392,17130,0,17137,3,
17138,1,17232,1730392,17231,0,17239,9,
17239,1,17333,1730496,17332,0,17338,8,
17339,1,17434,1730496,17433,0,17441,8,
17441,1,17535,1730556,17533,0,17544,7,
17544,1,17636,1730608,17634,0,17645,5,
17645,1,17736,1730668,17735,0,17742,10,
17742,1,17837,1730676,17836,0,17844,6,
17845,1,17937,1730528,17936,0,17943,12,
17943,1,18038,1730588,18037,0,18045,9,
18045,1,18139,1730640,18138,0,18146,8,
18146,1,18240,1730700,18239,0,18247,5,
18247,1,18341,1730760,18340,0,18352,6,
18352,1,18443,1730576,18442,0,18449,10,
18450,1,18543,1730636,18541,0,18549,4,
18549,1,18643,1730636,18642,0,18650,5,
18650,1,18744,1730636,18743,0,18750,4,
18751,1,18845,1730704,18843,0,18852,5,
18853,1,18945,1730740,18944,0,18955,3,
18955,1,19046,1730800,19045,0,19056,6,
19057,1,19147,1730712,19146,0,19154,6,
19154,1,19248,1730772,19247,0,19255,4,
19256,1,19348,1730864,19347,0,19353,12,
19354,1,19450,1730924,19449,0,19457,6,
19457,1,19551,1730984,19549,0,19557,3,
19558,1,19651,1730984,19650,0,19659,5,
19659,1,19753,1731044,19751,0,19763,3,
19763,1,19855,1730744,19852,0,19860,13,
19861,1,19954,1730744,19953,0,19961,7,
19961,1,20059,1730796,20055,0,20066,6,
20067,1,20155,1730796,20154,0,20163,4,
20163,1,20256,1730856,20255,0,20263,6,
20264,1,20357,1730916,20356,0,20365,4,
20366,1,20458,1730916,20457,0,20468,6,
20468,1,20558,1730864,20557,0,20563,8,
20564,1,20659,1730916,20657,0,20666,10,
20666,1,20760,1730988,20758,0,20766,5,
20766,1,20861,1730968,20859,0,20867,8,
20867,1,20961,1730968,20960,0,20967,4,
20968,1,21063,1731028,21061,0,21071,5,
21071,1,21163,1731140,21161,0,21173,6,
21175,1,21262,1730828,21261,0,21267,13,
21267,1,21363,1730844,21362,0,21368,19,
21368,1,21465,1730904,21463,0,21471,5,
21471,1,21566,1730904,21564,0,21572,6,
21572,1,21666,1730964,21665,0,21673,4,
21673,1,21767,1731024,21766,0,21775,6,
