App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 12:45:21 AM","56 min 47 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
836211,1,836693,1599136,836698,2,836694,1400000,
836299,1,836794,1599300,836810,8,836794,1400000,
836397,1,836894,1599300,836900,8,836894,1400000,
836512,1,836994,1599300,836999,6,836995,1400000,
836599,1,837094,1599300,837112,4,837095,1400000,
836698,1,837195,1599300,837200,6,837195,1400000,
836811,1,837295,1599300,837299,12,837295,1400000,
836900,1,837395,1599300,837412,2,837395,1400000,
837000,1,837496,1599300,837501,4,837496,1400000,
837112,1,837596,1599300,837600,8,837596,1400000,
837201,1,837696,1599556,837713,6,837697,1400000,
837300,1,837796,1599508,837802,10,837797,1400000,
837412,1,837897,1599508,837901,3,837897,1400000,
837502,1,837997,1599508,838016,3,837998,1400000,
837601,1,838097,1599508,838103,9,838098,1400000,
837713,1,838197,1599508,838202,5,838198,1400000,
837803,1,838298,1599508,838316,4,838298,1400000,
837901,1,838398,1599508,838404,6,838398,1400000,
838017,1,838498,1599508,838503,8,838499,1400000,
838104,1,838598,1599508,838615,4,838599,1400000,
838202,1,838699,1599508,838705,4,838699,1400000,
838316,1,838799,1599984,838807,24,838799,1600000,
838404,1,838899,1599488,838919,29,838900,1400000,
838503,1,839000,1601472,839004,34,839000,1600000,
838615,1,839100,1602588,839105,37,839101,1600000,
838705,1,839200,1603704,839217,21,839201,1400000,
838807,1,839300,1603704,839306,8,839301,1400000,
838920,1,839401,1599364,839405,6,839401,1400000,
839005,1,839501,1599364,839518,4,839501,1400000,
839105,1,839601,1599364,839606,8,839602,1400000,
839218,1,839701,1599324,839706,6,839702,1400000,
839307,1,839802,1599324,839820,6,839802,1400000,
839406,1,839902,1599292,839907,6,839902,1400000,
839518,1,840002,1599292,840007,8,840002,1400000,
839606,1,840102,1599292,840119,2,840103,1400000,
839706,1,840202,1599292,840208,8,840203,1400000,
839821,1,840303,1599292,840309,8,840303,1400000,
839907,1,840403,1599416,840420,3,840403,1400000,
840007,1,840503,1599416,840509,6,840503,1400000,
840120,1,840603,1599416,840608,6,840604,1400000,
840209,1,840703,1599360,840721,1,840704,1400000,
840309,1,840804,1599384,840813,7,840804,1400000,
840420,1,840904,1599384,840908,9,840904,1400000,
840509,1,841004,1599384,841022,3,841005,1400000,
840608,1,841104,1599384,841110,4,841105,1400000,
840721,1,841205,1599384,841209,8,841205,1400000,
840814,1,841305,1599384,841323,5,841306,1400000,
840909,1,841405,1599384,841411,11,841406,1400000,
841023,1,841505,1599384,841510,7,841506,1400000,
841110,1,841605,1599384,841622,3,841606,1400000,
841209,1,841706,1599432,841714,6,841706,1400000,
841324,1,841806,1599860,841811,19,841807,1600000,
841411,1,841906,1599116,841927,27,841907,1600000,
841510,1,842007,1600728,842012,36,842007,1600000,
841623,1,842107,1602240,842124,25,842107,1600000,
841715,1,842208,1603728,842219,39,842209,1600000,
841811,1,842308,1603976,842312,17,842308,1400000,
841928,1,842408,1603976,842424,3,842408,1400000,
842012,1,842508,1599760,842514,12,842508,1400000,
842124,1,842608,1599760,842613,4,842609,1400000,
842220,1,842709,1599712,842725,8,842709,1400000,
842312,1,842809,1599788,842815,5,842809,1400000,
842425,1,842909,1599788,842914,6,842910,1400000,
842514,1,843009,1599664,843026,4,843010,1400000,
842614,1,843110,1599664,843115,4,843110,1400000,
842726,1,843210,1599788,843214,10,843210,1400000,
842815,1,843310,1599788,843327,4,843311,1400000,
842914,1,843410,1599788,843419,8,843411,1400000,
843027,1,843511,1599664,843516,6,843511,1400000,
843116,1,843611,1599664,843629,6,843611,1400000,
843215,1,843711,1599664,843717,4,843712,1400000,
843327,1,843812,1599664,843816,5,843812,1400000,
843419,1,843912,1599664,843930,6,843912,1400000,
843516,1,844012,1599664,844017,4,844012,1400000,
843629,1,844112,1599664,844119,8,844113,1400000,
843717,1,844213,1599664,844231,2,844213,1400000,
843817,1,844313,1599664,844319,8,844313,1400000,
843930,1,844413,1599664,844418,8,844414,1400000,
844017,1,844513,1599664,844531,2,844514,1400000,
844119,1,844614,1599664,844620,8,844614,1400000,
844232,1,844714,1599712,844719,4,844714,1400000,
844319,1,844814,1599664,844832,6,844815,1400000,
844418,1,844915,1599664,844920,4,844915,1400000,
844531,1,845015,1599664,845019,10,845015,1400000,
844620,1,845115,1599664,845136,4,845116,1400000,
844719,1,845215,1599664,845221,5,845216,1400000,
844832,1,845316,1599664,845320,11,845316,1400000,
844921,1,845416,1599664,845433,6,845416,1400000,
845020,1,845516,1599664,845522,6,845517,1400000,
845136,1,845617,1599664,845621,6,845617,1400000,
845221,1,845717,1599632,845734,2,845717,1400000,
845321,1,845817,1599632,845823,8,845818,1400000,
845433,1,845917,1599632,845922,6,845918,1400000,
845522,1,846018,1599632,846035,1,846018,1400000,
845622,1,846118,1599632,846125,4,846118,1400000,
845734,1,846218,1599632,846223,9,846219,1400000,
845823,1,846319,1599632,846336,3,846319,1400000,
845922,1,846419,1599632,846425,6,846419,1400000,
846035,1,846519,1599632,846524,4,846520,1400000,
846125,1,846620,1599632,846637,6,846620,1400000,
846223,1,846720,1599632,846725,8,846720,1400000,
846336,1,846820,1599632,846824,8,846820,1400000,
846425,1,846920,1599632,846937,4,846921,1400000,
846524,1,847020,1599632,847027,6,847021,1400000,
846637,1,847121,1599632,847125,3,847121,1400000,
846726,1,847221,1599632,847238,10,847222,1400000,
846825,1,847321,1599632,847327,8,847322,1400000,
846938,1,847422,1599756,847426,8,847422,1400000,
847027,1,847522,1599880,847539,0,847522,1400000,
847126,1,847622,1599880,847628,6,847623,1400000,
847239,1,847722,1599856,847727,5,847723,1400000,
847328,1,847823,1599904,847840,4,847823,1400000,
847427,1,847923,1599780,847929,6,847924,1400000,
847540,1,848023,1599780,848028,21,848024,1400000,
847628,1,848124,1599780,848141,4,848124,1400000,
847727,1,848224,1599780,848230,3,848224,1400000,
847841,1,848324,1599780,848329,9,848325,1400000,
847930,1,848424,1599780,848442,7,848425,1400000,
848028,1,848525,1599780,848530,6,848525,1400000,
848141,1,848625,1599780,848629,10,848625,1400000,
848230,1,848725,1599732,848743,4,848726,1400000,
848329,1,848825,1599756,848832,6,848826,1400000,
848442,1,848926,1599756,848931,8,848926,1400000,
848531,1,849026,1599756,849045,4,849026,1400000,
848630,1,849126,1599880,849132,24,849127,1400000,
848743,1,849226,1599880,849231,8,849227,1400000,
848833,1,849327,1599880,849345,4,849327,1400000,
848931,1,849427,1599880,849431,6,849427,1400000,
849045,1,849527,1599880,849532,9,849528,1400000,
849133,1,849627,1599880,849646,4,849628,1400000,
849231,1,849728,1599832,849733,7,849728,1400000,
849345,1,849828,1599880,849832,8,849828,1400000,
849432,1,849928,1599880,849945,6,849929,1400000,
849532,1,850028,1600736,850034,28,850029,1600000,
849646,1,850129,1600240,850133,25,850129,1600000,
849734,1,850229,1601976,850246,27,850229,1600000,
849833,1,850279,1602472,850285,30,850279,1600000,
849945,1,850379,1603960,850384,36,850380,1600000,
850034,1,850479,1604436,850496,25,850480,1600000,
850133,1,850580,1604436,850586,13,850580,1400000,
850246,1,850680,1599900,850684,16,850680,1400000,
850286,1,850780,1599892,850804,9,850781,1600000,
850385,1,850880,1600016,850886,8,850881,1400000,
850497,1,850981,1600016,850986,4,850982,1400000,
850586,1,851081,1600016,851098,4,851082,1400000,
850685,1,851181,1600016,851189,3,851182,1400000,
850805,1,851282,1600016,851287,8,851282,1400000,
850887,1,851382,1600016,851399,3,851382,1400000,
850987,1,851482,1600016,851489,8,851482,1400000,
851099,1,851633,1600064,851641,37,851633,1400000,
851189,1,851734,1603828,851754,31,851734,1600000,
851288,1,851834,1607424,851841,40,851834,1600000,
851400,1,851934,1597132,851941,28,851935,1400000,
851490,1,852034,1597132,852054,11,852035,1400000,
851641,1,852135,1597132,852144,11,852135,1400000,
851755,1,852237,1600852,852242,36,852237,1400000,
851842,1,852337,1600852,852360,6,852337,1400000,
851941,1,852437,1600604,852447,15,852438,1400000,
852054,1,852537,1600604,852542,16,852537,1400000,
852144,1,852637,1600636,852654,0,852638,1400000,
852243,1,852738,1600588,852751,8,852738,1400000,
852360,1,852838,1600588,852844,10,852839,1400000,
852447,1,852938,1600588,852961,10,852938,1400000,
852542,1,853038,1600588,853045,16,853039,1400000,
852655,1,853139,1600588,853143,9,853139,1400000,
852752,1,853239,1600588,853261,5,853241,1400000,
852844,1,853340,1600588,853345,7,853340,1400000,
852962,1,853440,1600588,853445,6,853441,1400000,
853045,1,853540,1600588,853558,4,853540,1400000,
853143,1,853590,1600588,853599,14,853591,1400000,
853261,1,853690,1600612,853695,9,853691,1400000,
853346,1,853791,1600588,853809,4,853791,1400000,
853446,1,853891,1600588,853897,6,853891,1400000,
853559,1,853991,1600580,853996,4,853992,1400000,
853599,1,854091,1600580,854108,6,854092,1400000,
853695,1,854192,1600580,854197,6,854192,1400000,
853810,1,854292,1600580,854296,6,854292,1400000,
853897,1,854392,1600580,854409,2,854392,1400000,
853996,1,854492,1600580,854508,8,854493,1400000,
854108,1,854593,1600580,854597,11,854593,1400000,
854198,1,854693,1600588,854710,4,854693,1400000,
854297,1,854793,1600588,854800,7,854794,1400000,
854409,1,854893,1600588,854898,8,854894,1400000,
854509,1,854994,1600588,855011,3,854994,1400000,
854597,1,855094,1600588,855100,6,855094,1400000,
854710,1,855194,1600588,855199,6,855194,1400000,
854800,1,855294,1600712,855311,0,855295,1400000,
854898,1,855395,1600712,855400,7,855395,1400000,
855011,1,855495,1600712,855500,11,855495,1400000,
855100,1,855595,1600712,855612,0,855595,1400000,
855199,1,855695,1600712,855701,4,855696,1400000,
855312,1,855796,1600672,855801,11,855796,1400000,
855401,1,855896,1600672,855913,2,855896,1400000,
855500,1,855996,1600672,856002,8,855997,1400000,
855612,1,856096,1600672,856101,6,856097,1400000,
855701,1,856197,1600672,856214,1,856197,1400000,
855801,1,856297,1600672,856303,8,856298,1400000,
855913,1,856398,1600672,856404,2,856398,1400000,
856002,1,856498,1600672,856518,4,856498,1400000,
856101,1,856598,1600672,856607,10,856599,1400000,
856214,1,856698,1598936,856703,15,856699,1400000,
856303,1,856799,1598936,856816,6,856799,1400000,
856404,1,856899,1598936,856903,8,856899,1400000,
856519,1,856999,1598936,857004,8,856999,1400000,
856607,1,857099,1598936,857116,0,857100,1400000,
856703,1,857199,1598936,857206,4,857200,1400000,
856816,1,857300,1598936,857305,5,857300,1400000,
856906,1,857400,1598936,857417,2,857400,1400000,
857004,1,857500,1598936,857506,3,857501,1400000,
857116,1,857600,1598936,857605,10,857601,1400000,
857206,1,857701,1598960,857719,11,857701,1400000,
857305,1,857802,1599084,857810,6,857802,1400000,
857417,1,857901,1599084,857906,12,857902,1400000,
857506,1,858002,1599084,858020,10,858002,1400000,
857606,1,858102,1599084,858108,13,858102,1400000,
857719,1,858202,1599084,858207,6,858203,1400000,
857811,1,858303,1599084,858327,6,858305,1400000,
857907,1,858403,1599084,858411,13,858403,1400000,
858020,1,858503,1599084,858508,17,858503,1400000,
858108,1,858603,1599084,858621,6,858603,1400000,
858207,1,858703,1599084,858710,12,858704,1400000,
858327,1,858804,1599060,858809,8,858805,1400000,
858411,1,858905,1599060,858923,6,858906,1400000,
858509,1,859005,1599060,859011,13,859005,1400000,
858621,1,859105,1599060,859110,10,859106,1400000,
858710,1,859209,1599060,859229,10,859209,1400000,
858809,1,859305,1599060,859312,7,859306,1400000,
858924,1,859406,1599060,859411,15,859406,1400000,
859012,1,859506,1599060,859526,9,859507,1400000,
859110,1,859607,1599060,859613,8,859607,1400000,
859230,1,859707,1599060,859712,10,859707,1400000,
859312,1,859807,1599060,859825,4,859807,1400000,
859411,1,859907,1599060,859913,15,859908,1400000,
859526,1,860007,1599060,860013,8,860008,1400000,
859613,1,860108,1599060,860127,8,860108,1400000,
859712,1,860208,1599060,860214,12,860209,1400000,
859825,1,860308,1598812,860313,11,860309,1400000,
859914,1,860409,1598812,860427,2,860409,1400000,
860013,1,860510,1598936,860516,13,860510,1400000,
860127,1,860609,1598936,860615,6,860610,1400000,
860215,1,860710,1598936,860731,8,860710,1400000,
860313,1,860811,1598936,860817,10,860811,1400000,
860428,1,860911,1598936,860915,11,860911,1400000,
860516,1,861011,1598936,861028,2,861011,1400000,
860616,1,861111,1598936,861117,8,861112,1400000,
860731,1,861211,1598936,861216,4,861212,1400000,
860817,1,861312,1598936,861329,1,861312,1400000,
860916,1,861412,1598936,861418,9,861412,1400000,
861029,1,861512,1598936,861517,3,861513,1400000,
861117,1,861613,1598936,861633,4,861613,1400000,
861216,1,861713,1598960,861721,10,861714,1400000,
861329,1,861814,1598712,861820,19,861815,1400000,
861418,1,861914,1598712,861935,17,861914,1400000,
861517,1,862014,1598712,862022,24,862015,1400000,
861633,1,862114,1598712,862121,21,862115,1400000,
861722,1,862215,1598712,862239,30,862215,1400000,
861820,1,862315,1598588,862325,18,862315,1400000,
861936,1,862415,1598588,862420,16,862416,1400000,
862022,1,862516,1598588,862536,12,862516,1400000,
862122,1,862617,1598588,862625,19,862617,1400000,
862240,1,862719,1598712,862726,21,862719,1400000,
862326,1,862820,1598712,862844,17,862821,1400000,
862420,1,862919,1598712,862931,19,862920,1400000,
862537,1,863020,1598712,863024,22,863020,1400000,
862625,1,863120,1598712,863140,20,863120,1400000,
862726,1,863221,1598712,863230,23,863222,1400000,
862845,1,863321,1598712,863329,18,863322,1400000,
862931,1,863421,1598712,863444,11,863422,1400000,
863025,1,863521,1598712,863529,23,863522,1400000,
863140,1,863622,1598712,863627,14,863622,1400000,
863230,1,863722,1598712,863743,13,863722,1400000,
863329,1,863822,1598960,863830,19,863823,1400000,
863444,1,863923,1598960,863929,18,863924,1400000,
863530,1,864023,1598960,864049,20,864023,1400000,
863627,1,864123,1598836,864134,24,864124,1400000,
863743,1,864223,1598836,864228,16,864224,1400000,
863830,1,864324,1598836,864343,3,864324,1400000,
863930,1,864424,1598836,864430,5,864424,1400000,
864050,1,864524,1598836,864531,17,864525,1400000,
864134,1,864624,1598836,864643,5,864625,1400000,
864228,1,864725,1598836,864731,10,864725,1400000,
864344,1,864825,1598836,864829,14,864825,1400000,
864430,1,864925,1598836,864942,7,864925,1400000,
864532,1,865025,1598836,865031,7,865026,1400000,
864643,1,865125,1598836,865130,4,865126,1400000,
864731,1,865226,1598836,865243,2,865226,1400000,
864829,1,865326,1598836,865333,6,865326,1400000,
864942,1,865426,1598836,865431,10,865427,1400000,
865031,1,865527,1598836,865550,7,865527,1400000,
865130,1,865627,1598836,865636,20,865627,1400000,
865243,1,865727,1598836,865735,17,865728,1400000,
865333,1,865827,1598960,865849,23,865828,1400000,
865431,1,865928,1598960,865935,23,865929,1400000,
865551,1,866028,1598960,866035,27,866029,1400000,
865637,1,866128,1598960,866152,20,866131,1400000,
865735,1,866229,1598960,866242,21,866229,1400000,
865850,1,866329,1598960,866334,21,866330,1400000,
865936,1,866431,1598960,866454,18,866432,1400000,
866035,1,866532,1598960,866543,15,866533,1400000,
866153,1,866632,1598960,866639,21,866632,1400000,
866242,1,866732,1598960,866754,13,866732,1400000,
866334,1,866832,1598960,866838,17,866833,1400000,
866454,1,866933,1598712,866938,19,866933,1400000,
866544,1,867033,1598712,867056,13,867033,1400000,
866639,1,867133,1598712,867140,24,867134,1400000,
866754,1,867234,1598712,867245,22,867236,1400000,
866839,1,867334,1598712,867361,6,867334,1400000,
866938,1,867434,1598960,867441,25,867435,1400000,
867056,1,867535,1598836,867540,21,867535,1400000,
867140,1,867635,1598836,867657,16,867636,1400000,
867246,1,867735,1598836,867743,26,867736,1400000,
867361,1,867836,1598836,867843,23,867837,1400000,
867442,1,867937,1598836,867956,9,867938,1400000,
867540,1,868037,1598836,868044,16,868038,1400000,
867657,1,868138,1598836,868143,4,868138,1400000,
867744,1,868238,1598836,868255,6,868239,1400000,
867843,1,868338,1598836,868344,9,868339,1400000,
867956,1,868439,1598836,868445,15,868439,1400000,
868045,1,868539,1598836,868558,12,868539,1400000,
868143,1,868639,1598836,868645,8,868639,1400000,
868255,1,868739,1598836,868744,4,868740,1400000,
868345,1,868839,1598836,868856,4,868840,1400000,
868445,1,868940,1598836,868948,13,868941,1400000,
868559,1,869040,1598836,869046,10,869041,1400000,
868645,1,869140,1598836,869161,8,869141,1400000,
868744,1,869241,1598836,869247,31,869241,1400000,
868857,1,869342,1598836,869347,19,869342,1400000,
868948,1,869441,1598836,869463,17,869442,1400000,
869046,1,869541,1598836,869550,20,869542,1400000,
869162,1,869642,1598836,869647,30,869642,1400000,
869248,1,869742,1598836,869767,18,869742,1400000,
869347,1,869843,1598836,869849,20,869843,1400000,
869463,1,869943,1598836,869950,27,869944,1400000,
869551,1,870043,1598836,870066,22,870044,1400000,
869648,1,870143,1598836,870151,11,870144,1400000,
869767,1,870244,1598836,870248,17,870244,1400000,
869850,1,870344,1598836,870361,6,870344,1400000,
869950,1,870444,1598836,870450,6,870445,1400000,
870066,1,870545,1598836,870551,12,870546,1400000,
870151,1,870645,1598860,870669,18,870645,1400000,
870249,1,870745,1598836,870752,27,870746,1400000,
870361,1,870845,1598960,870854,26,870846,1400000,
870451,1,870946,1598960,870977,26,870946,1400000,
870552,1,871046,1598960,871057,32,871047,1400000,
870670,1,871147,1598960,871156,35,871148,1400000,
870753,1,871247,1598960,871278,24,871247,1400000,
870854,1,871347,1599084,871355,37,871348,1400000,
870977,1,871447,1599084,871452,28,871448,1400000,
871058,1,871548,1599084,871575,26,871549,1400000,
871156,1,871648,1599084,871655,37,871649,1400000,
871278,1,871749,1599084,871758,38,871749,1400000,
871356,1,871849,1599084,871873,19,871849,1400000,
871453,1,871949,1599084,871962,32,871950,1400000,
871576,1,872050,1599084,872058,40,872050,1400000,
871656,1,872150,1599084,872177,25,872151,1400000,
871758,1,872251,1599332,872263,37,872252,1400000,
871874,1,872351,1599332,872358,33,872352,1400000,
871962,1,872451,1599332,872473,29,872451,1400000,
872058,1,872551,1599332,872564,25,872552,1400000,
872177,1,872651,1599356,872656,25,872652,1400000,
872264,1,872752,1599332,872774,10,872752,1400000,
872360,1,872852,1599332,872861,44,872853,1400000,
872473,1,872952,1599332,872960,43,872953,1400000,
872564,1,873053,1599332,873080,33,873053,1400000,
872657,1,873153,1599208,873161,35,873154,1400000,
872774,1,873253,1599208,873262,34,873254,1400000,
872862,1,873354,1599208,873381,28,873355,1400000,
872960,1,873454,1599208,873462,28,873454,1600000,
873080,1,873554,1599208,873559,30,873555,1400000,
873161,1,873654,1599232,873675,12,873655,1400000,
873262,1,873755,1599208,873762,25,873756,1400000,
873381,1,873855,1599208,873863,27,873856,1400000,
873463,1,873955,1599208,873979,18,873956,1400000,
873559,1,874056,1599456,874068,26,874057,1400000,
873675,1,874156,1599456,874160,24,874156,1400000,
873762,1,874256,1599456,874276,14,874257,1400000,
873863,1,874356,1599456,874363,26,874357,1400000,
873980,1,874457,1599456,874463,9,874457,1400000,
874068,1,874557,1599456,874578,13,874558,1400000,
874161,1,874657,1599456,874665,20,874658,1400000,
874276,1,874758,1599456,874764,25,874758,1400000,
874364,1,874858,1599456,874883,8,874859,1400000,
874463,1,874959,1599456,874966,17,874959,1400000,
874579,1,875059,1599456,875068,23,875059,1400000,
874666,1,875159,1599456,875179,13,875160,1400000,
874765,1,875259,1599456,875266,21,875260,1400000,
874883,1,875360,1599456,875366,23,875361,1400000,
874967,1,875460,1599456,875483,21,875460,1400000,
875068,1,875560,1599456,875571,23,875561,1400000,
875179,1,875661,1599456,875669,22,875662,1400000,
875267,1,875762,1599456,875787,22,875762,1400000,
875366,1,875862,1599456,875869,16,875863,1400000,
875483,1,875963,1599208,875968,26,875964,1400000,
875571,1,876063,1599208,876085,18,876064,1400000,
875669,1,876164,1599208,876174,19,876164,1400000,
875787,1,876263,1599208,876270,19,876264,1400000,
875869,1,876365,1599208,876388,14,876365,1400000,
875969,1,876464,1599208,876470,17,876465,1400000,
876086,1,876565,1599208,876571,24,876566,1400000,
876174,1,876665,1599208,876688,19,876666,1400000,
876270,1,876765,1599208,876775,19,876766,1400000,
876389,1,876865,1599208,876870,19,876866,1400000,
876472,1,876966,1599208,876992,24,876966,1400000,
876571,1,877067,1599332,877073,27,877068,1400000,
876688,1,877167,1599332,877188,10,877168,1400000,
876775,1,877267,1599332,877274,18,877268,1600000,
876870,1,877368,1599332,877374,11,877368,1400000,
876992,1,877468,1599332,877487,12,877468,1400000,
877073,1,877570,1599208,877576,17,877571,1400000,
877188,1,877671,1599208,877675,14,877671,1400000,
877274,1,877771,1599208,877794,19,877772,1400000,
877374,1,877875,1599208,877884,28,877876,1400000,
877487,1,877975,1599208,877983,21,877976,1400000,
877577,1,878075,1599208,878101,20,878076,1400000,
877676,1,878176,1599208,878183,18,878176,1400000,
877795,1,878276,1599208,878282,32,878277,1400000,
877888,1,878377,1599208,878399,23,878377,1400000,
877983,1,878477,1599208,878485,23,878477,1400000,
878102,1,878578,1599208,878585,24,878579,1400000,
878183,1,878678,1599208,878703,19,878679,1400000,
878282,1,878779,1599208,878790,31,878779,1400000,
878399,1,878879,1598960,878885,39,878880,1400000,
878485,1,878980,1599084,879001,20,878980,1400000,
878585,1,879080,1598960,879088,18,879080,1400000,
878703,1,879181,1598960,879187,28,879181,1400000,
878791,1,879281,1598960,879299,10,879281,1400000,
878885,1,879381,1598960,879388,16,879381,1400000,
879001,1,879481,1598960,879486,9,879482,1400000,
879088,1,879582,1598960,879601,6,879583,1400000,
879188,1,879682,1598960,879689,16,879682,1400000,
879299,1,879782,1598960,879789,19,879783,1400000,
879388,1,879883,1598960,879902,24,879883,1400000,
879486,1,879983,1598960,879990,24,879984,1400000,
879601,1,880084,1598960,880089,21,880085,1400000,
879689,1,880184,1598960,880211,13,880187,1400000,
879790,1,880285,1598960,880298,24,880286,1400000,
879903,1,880385,1598960,880391,21,880386,1400000,
879992,1,880485,1598960,880509,15,880486,1400000,
880090,1,880586,1598960,880591,24,880586,1400000,
880211,1,880687,1598960,880693,23,880687,1400000,
880298,1,880787,1598960,880811,19,880787,1400000,
880392,1,880887,1598960,880899,23,880889,1400000,
880509,1,880987,1598960,880994,21,880987,1400000,
880592,1,881087,1598960,881111,15,881088,1400000,
880693,1,881188,1599084,881195,24,881188,1400000,
880812,1,881288,1598836,881294,14,881290,1400000,
880899,1,881389,1598836,881412,10,881389,1400000,
880995,1,881488,1598836,881498,22,881489,1400000,
881111,1,881589,1598836,881594,16,881589,1400000,
881195,1,881689,1598836,881710,25,881689,1400000,
881294,1,881791,1598836,881801,20,881793,1400000,
881413,1,881890,1598836,881895,21,881890,1400000,
881499,1,881991,1598836,882013,18,881992,1400000,
881594,1,882091,1598836,882098,13,882092,1400000,
881710,1,882191,1598836,882196,3,882192,1400000,
881801,1,882292,1598836,882309,2,882292,1400000,
881896,1,882393,1598836,882401,15,882393,1400000,
882013,1,882493,1598836,882499,21,882493,1400000,
882098,1,882593,1598836,882616,19,882594,1400000,
882196,1,882693,1598836,882704,30,882694,1400000,
882309,1,882795,1598836,882800,24,882796,1400000,
882401,1,882895,1598836,882916,14,882896,1400000,
882500,1,882996,1598836,883001,15,882996,1400000,
882617,1,883096,1598836,883101,12,883096,1400000,
882704,1,883196,1598836,883222,14,883197,1400000,
882800,1,883296,1598836,883304,25,883297,1400000,
882916,1,883397,1599084,883401,17,883397,1400000,
883002,1,883497,1599084,883522,14,883498,1400000,
883102,1,883598,1599084,883605,13,883598,1400000,
883222,1,883698,1599084,883704,23,883698,1400000,
883305,1,883798,1599084,883822,15,883798,1400000,
883402,1,883898,1599084,883907,18,883899,1400000,
883522,1,883999,1599084,884003,17,883999,1400000,
883605,1,884099,1599084,884118,21,884099,1400000,
883704,1,884200,1599084,884208,17,884200,1400000,
883822,1,884300,1599084,884309,14,884300,1400000,
883907,1,884400,1599084,884419,10,884401,1400000,
884004,1,884500,1599084,884507,15,884501,1400000,
884119,1,884602,1599084,884608,15,884602,1400000,
884208,1,884703,1599084,884725,17,884704,1400000,
884309,1,884803,1599084,884815,16,884803,1400000,
884419,1,884903,1599084,884913,20,884903,1400000,
884507,1,885003,1599084,885028,15,885004,1400000,
884609,1,885104,1599084,885117,17,885105,1400000,
884726,1,885204,1599084,885210,27,885205,1400000,
884815,1,885304,1599084,885327,23,885305,1400000,
884913,1,885405,1599084,885412,19,885406,1400000,
885029,1,885506,1599084,885514,18,885507,1400000,
885117,1,885606,1599084,885628,22,885607,1400000,
885210,1,885707,1598960,885717,21,885707,1400000,
885327,1,885807,1598960,885813,21,885808,1400000,
885414,1,885908,1598960,885936,20,885910,1400000,
885514,1,886008,1598960,886018,18,886009,1400000,
885628,1,886108,1598960,886115,22,886109,1400000,
885717,1,886209,1598960,886231,19,886210,1400000,
885813,1,886309,1598960,886316,10,886310,1400000,
885937,1,886410,1598960,886416,20,886411,1400000,
886018,1,886510,1598960,886534,17,886511,1400000,
886116,1,886611,1598960,886620,13,886611,1400000,
886231,1,886711,1598960,886718,24,886712,1400000,
886316,1,886812,1598960,886835,22,886812,1400000,
886416,1,886912,1598960,886918,25,886912,1400000,
886534,1,887012,1598960,887017,17,887012,1400000,
886621,1,887112,1598960,887133,18,887113,1400000,
886718,1,887213,1598960,887221,13,887213,1400000,
886835,1,887313,1598960,887321,17,887314,1400000,
886918,1,887413,1598960,887436,16,887414,1400000,
887017,1,887514,1598960,887522,20,887515,1400000,
887133,1,887614,1598960,887621,28,887615,1400000,
887221,1,887714,1598960,887739,16,887716,1400000,
887321,1,887814,1598960,887824,24,887815,1400000,
887437,1,887915,1598960,887920,24,887915,1400000,
887523,1,888015,1598960,888036,15,888016,1400000,
887621,1,888115,1598960,888125,19,888116,1400000,
887740,1,888216,1598960,888223,25,888217,1400000,
887825,1,888316,1598960,888338,13,888317,1400000,
887920,1,888417,1598960,888424,28,888417,1400000,
888036,1,888517,1598960,888523,18,888518,1400000,
888125,1,888618,1598960,888639,13,888618,1400000,
888223,1,888718,1598960,888726,23,888718,1400000,
888338,1,888818,1598960,888826,24,888819,1400000,
888424,1,888918,1598960,888940,16,888919,1400000,
888523,1,889019,1598960,889029,19,889020,1400000,
888640,1,889119,1598960,889125,17,889120,1400000,
888726,1,889220,1598960,889243,22,889220,1400000,
888827,1,889320,1598960,889329,14,889320,1400000,
888941,1,889420,1598960,889428,20,889420,1400000,
889029,1,889520,1598960,889549,14,889521,1400000,
889125,1,889621,1598960,889629,24,889621,1400000,
889243,1,889721,1598952,889728,28,889722,1400000,
889330,1,889821,1599076,889843,12,889822,1400000,
889428,1,889922,1599076,889929,18,889922,1400000,
889549,1,890022,1599076,890027,14,890022,1400000,
889629,1,890122,1599076,890141,8,890122,1400000,
889728,1,890222,1599076,890228,21,890223,1400000,
889843,1,890323,1599076,890328,6,890324,1400000,
889930,1,890373,1599076,890392,13,890374,1400000,
890028,1,890473,1599076,890481,16,890474,1400000,
890141,1,890573,1599076,890579,19,890574,1400000,
890229,1,890674,1599076,890692,12,890674,1400000,
890328,1,890774,1599076,890780,15,890775,1400000,
890393,1,890874,1599076,890881,24,890875,1400000,
890482,1,890975,1599076,890996,20,890976,1400000,
890579,1,891076,1599076,891086,19,891076,1400000,
890693,1,891175,1599076,891183,15,891176,1400000,
890780,1,891275,1599076,891296,10,891276,1400000,
890881,1,891376,1599076,891381,14,891376,1400000,
890996,1,891476,1599076,891482,13,891477,1400000,
891086,1,891576,1599076,891597,6,891577,1400000,
891183,1,891677,1599100,891684,15,891677,1400000,
891296,1,891777,1599076,891782,21,891778,1400000,
891381,1,891877,1599076,891900,19,891878,1400000,
891483,1,891978,1599076,891984,19,891978,1400000,
891597,1,892078,1599200,892084,20,892078,1400000,
