App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 03:16:15 PM","1 min 36 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
53000,1,53300,1706216,53335,45,53300,1600000,
53140,1,53451,1701428,53456,41,53451,1600000,
53258,1,53550,1697832,53570,17,53551,1400000,
53335,1,53651,1697816,53653,8,53651,1400000,
53456,1,53751,1697940,53769,1,53751,1400000,
53570,1,53851,1697940,53854,0,53852,1400000,
53654,1,53951,1697940,53972,3,53952,1400000,
53769,1,54052,1697940,54055,4,54052,1400000,
53854,1,54152,1697940,54170,3,54152,1400000,
53972,1,54252,1697940,54255,0,54253,1400000,
54055,1,54352,1697940,54370,3,54353,1400000,
54170,1,54453,1697816,54456,4,54453,1400000,
54255,1,54553,1697940,54571,5,54553,1400000,
54370,1,54653,1697868,54656,2,54654,1400000,
54456,1,54754,1697868,54772,5,54754,1400000,
54571,1,54854,1697372,54857,2,54854,1400000,
54656,1,54954,1697372,54972,4,54954,1400000,
54773,1,55054,1697248,55057,1,55055,1400000,
54857,1,55155,1697248,55172,3,55155,1400000,
54972,1,55255,1697000,55258,4,55255,1400000,
55057,1,55355,1697000,55373,0,55356,1400000,
55173,1,55455,1697000,55458,0,55456,1400000,
55258,1,55556,1697000,55574,1,55556,1400000,
55373,1,55656,1696952,55659,7,55656,1400000,
55458,1,55756,1696952,55774,2,55757,1400000,
55574,1,55856,1696952,55859,4,55857,1400000,
55659,1,55957,1696952,55975,4,55957,1400000,
55774,1,56057,1696952,56060,2,56057,1400000,
55860,1,56157,1696952,56175,4,56158,1400000,
55975,1,56257,1696952,56260,4,56258,1400000,
56060,1,56358,1696952,56376,3,56358,1400000,
56175,1,56458,1696952,56461,0,56459,1400000,
56261,1,56558,1696952,56576,4,56559,1400000,
56377,1,56659,1697076,56661,2,56659,1400000,
56461,1,56759,1697076,56777,1,56759,1400000,
56577,1,56859,1697076,56862,0,56860,1400000,
56662,1,56959,1697076,56977,3,56960,1400000,
56777,1,57061,1697140,57065,7,57062,1400000,
56862,1,57111,1697636,57130,21,57112,1400000,
56977,1,57214,1697140,57217,16,57215,1600000,
57065,1,57317,1698628,57334,4,57318,1600000,
57131,1,57418,1700116,57421,28,57418,1600000,
57217,1,57518,1702172,57535,27,57518,1600000,
57334,1,57618,1702204,57631,19,57620,1600000,
57421,1,57720,1703592,57751,29,57721,1500000,
57535,1,57819,1691688,57822,33,57819,1600000,
57631,1,57919,1693920,57946,32,57920,1500000,
57751,1,58019,1697888,58023,32,58020,1600000,
57823,1,58120,1699356,58143,31,58121,1600000,
57946,1,58221,1701216,58227,21,58221,1400000,
58023,1,58321,1705680,58361,24,58322,1400000,
58143,1,58421,1707168,58425,35,58421,1600000,
58228,1,58522,1710144,58544,31,58522,1400000,
58361,1,58622,1706512,58626,32,58623,1600000,
58426,1,58722,1708124,58744,24,58723,1400000,
58544,1,58823,1708372,58831,25,58825,1600000,
58626,1,58923,1708248,58950,29,58924,1400000,
58744,1,59024,1709364,59028,27,59024,1400000,
58832,1,59124,1709736,59146,30,59125,1600000,
58950,1,59224,1711348,59228,25,59225,1600000,
59028,1,59325,1712712,59346,31,59326,1500000,
59146,1,59425,1716060,59430,23,59425,1600000,
59228,1,59525,1718168,59555,29,59526,1600000,
59347,1,59626,1719268,59630,34,59626,1600000,
59430,1,59729,1734900,59764,40,59730,1600000,
59555,1,59829,1743852,59832,31,59830,1600000,
59630,1,59930,1743728,59949,24,59930,1600000,
59765,1,60030,1743852,60035,26,60031,1400000,
59832,1,60130,1744944,60150,25,60131,1600000,
59949,1,60231,1750276,60238,17,60232,1400000,
60035,1,60332,1751764,60356,25,60332,1400000,
60150,1,60432,1756972,60435,5,60433,1600000,
60238,1,60533,1762528,60553,28,60533,1600000,
60357,1,60635,1768596,60638,25,60635,1500000,
60436,1,60734,1770208,60755,27,60734,1600000,
60553,1,60834,1775416,60837,12,60835,1600000,
60639,1,60935,1779632,60958,33,60935,1600000,
60756,1,61036,1753468,61044,22,61036,1500000,
60838,1,61136,1752972,61184,41,61136,1600000,
60958,1,61236,1739332,61238,20,61236,1600000,
61044,1,61336,1739704,61357,25,61336,1400000,
61184,1,61436,1739952,61440,22,61437,1600000,
61238,1,61536,1740324,61558,26,61537,1500000,
61357,1,61637,1740828,61641,24,61637,1600000,
61440,1,61737,1741076,61757,27,61738,1600000,
61558,1,61837,1741448,61841,25,61838,1600000,
61641,1,61938,1741944,61957,27,61938,1600000,
61757,1,62038,1742564,62042,25,62038,1600000,
61842,1,62139,1743556,62157,25,62139,1600000,
61958,1,62239,1743928,62243,32,62239,1400000,
62042,1,62339,1744548,62359,30,62340,1600000,
62158,1,62440,1745168,62442,25,62440,1600000,
62243,1,62540,1745912,62560,6,62541,1600000,
62360,1,62641,1746872,62644,30,62642,1600000,
62443,1,62741,1748360,62760,25,62742,1600000,
62560,1,62842,1748608,62845,25,62842,1600000,
62644,1,62942,1748732,62963,12,62943,1400000,
62760,1,63043,1745632,63046,24,63043,1600000,
62846,1,63143,1745880,63161,28,63144,1600000,
62963,1,63243,1745880,63247,25,63244,1600000,
63046,1,63344,1745880,63361,25,63344,1600000,
63162,1,63445,1746376,63448,27,63445,1600000,
63247,1,63545,1746996,63563,27,63546,1600000,
63361,1,63645,1746996,63649,28,63646,1600000,
63449,1,63746,1747120,63765,33,63746,1600000,
63564,1,63846,1747120,63849,36,63847,1600000,
63650,1,63946,1747244,63964,30,63947,1600000,
63765,1,64048,1747244,64051,27,64048,1600000,
63850,1,64147,1747244,64169,27,64147,1600000,
63964,1,64247,1747244,64251,26,64248,1400000,
64052,1,64347,1747244,64365,27,64348,1600000,
64169,1,64448,1747492,64450,6,64448,1600000,
64251,1,64548,1748112,64567,25,64548,1600000,
64365,1,64648,1748360,64651,27,64649,1600000,
64451,1,64748,1749476,64767,27,64749,1600000,
64567,1,64849,1749848,64852,27,64849,1600000,
64652,1,64949,1750096,64967,29,64949,1600000,
64767,1,65050,1750468,65053,27,65050,1600000,
64852,1,65150,1750964,65167,25,65150,1600000,
64967,1,65250,1751336,65253,30,65250,1600000,
65053,1,65350,1752204,65368,25,65351,1600000,
65168,1,65450,1752700,65454,30,65451,1600000,
65253,1,65554,1753072,65572,29,65554,1600000,
65368,1,65654,1753444,65658,25,65655,1600000,
65454,1,65754,1753568,65772,27,65755,1600000,
65573,1,65855,1753692,65858,27,65855,1600000,
65658,1,65955,1753816,65976,12,65956,1400000,
65773,1,66056,1754560,66059,26,66056,1600000,
65858,1,66156,1754932,66175,29,66156,1600000,
65976,1,66259,1755304,66262,30,66260,1600000,
66060,1,66359,1755676,66378,27,66360,1600000,
66175,1,66460,1755800,66463,25,66460,1600000,
66262,1,66560,1755924,66578,27,66560,1600000,
66379,1,66660,1756296,66664,25,66661,1600000,
66463,1,66761,1757412,66783,25,66762,1600000,
66578,1,66861,1757660,66864,27,66861,1600000,
66664,1,66961,1757940,66981,27,66962,1600000,
66783,1,67062,1755584,67083,28,67063,1600000,
66864,1,67162,1755584,67182,35,67163,1600000,
66981,1,67263,1755584,67282,32,67263,1600000,
67083,1,67363,1755708,67383,37,67363,1600000,
67182,1,67463,1755708,67488,38,67464,1600000,
67282,1,67563,1755708,67583,32,67564,1600000,
67384,1,67664,1755708,67683,35,67664,1600000,
67488,1,67764,1755832,67770,38,67765,1600000,
67583,1,67879,1755832,67884,36,67880,1600000,
67683,1,67964,1755956,67984,30,67965,1600000,
67770,1,68065,1755956,68084,30,68065,1600000,
67884,1,68165,1756080,68184,30,68165,1600000,
67984,1,68265,1756080,68291,37,68267,1600000,
68084,1,68365,1756204,68387,30,68366,1600000,
68185,1,68466,1756204,68487,37,68466,1600000,
68291,1,68567,1756204,68587,48,68567,1600000,
68388,1,68667,1756212,68688,32,68668,1600000,
68488,1,68767,1756212,68773,30,68768,1600000,
68587,1,68883,1756212,68889,33,68884,1600000,
68688,1,68968,1756336,68991,33,68968,1600000,
68773,1,69068,1756336,69088,41,69068,1600000,
68889,1,69168,1756460,69190,36,69169,1600000,
68991,1,69269,1756460,69290,32,69269,1600000,
69088,1,69369,1756460,69390,30,69370,1600000,
69190,1,69469,1756460,69491,34,69470,1600000,
69290,1,69570,1757080,69591,32,69570,1600000,
69391,1,69670,1757700,69690,45,69670,1600000,
69491,1,69771,1757948,69777,27,69771,1600000,
69591,1,69886,1757948,69893,39,69887,1600000,
69690,1,69971,1759932,69991,34,69972,1600000,
69778,1,70071,1762040,70091,32,70072,1600000,
69894,1,70173,1759940,70200,43,70174,1600000,
69992,1,70272,1759940,70297,54,70273,1600000,
70092,1,70372,1760344,70392,54,70373,1600000,
70200,1,70473,1760592,70495,42,70473,1600000,
70298,1,70573,1761244,70596,32,70574,1600000,
70392,1,70673,1761632,70715,34,70674,1600000,
70495,1,70774,1763640,70787,50,70775,1600000,
70596,1,70893,1766436,70898,43,70893,1600000,
70718,1,70974,1766436,70994,5,70975,1400000,
70787,1,71074,1766436,71094,6,71075,1400000,
70898,1,71175,1766436,71196,10,71175,1400000,
70994,1,71275,1766436,71295,4,71275,1400000,
71095,1,71375,1766436,71395,8,71375,1400000,
71196,1,71475,1766436,71496,9,71476,1400000,
71295,1,71575,1766436,71596,4,71576,1400000,
71395,1,71676,1766436,71696,10,71676,1400000,
71496,1,71776,1766436,71781,10,71776,1400000,
71596,1,71892,1766436,71897,3,71892,1400000,
71696,1,71976,1766436,71997,7,71977,1400000,
71781,1,72077,1766436,72100,4,72077,1400000,
71897,1,72177,1766436,72195,13,72177,1600000,
71998,1,72277,1766436,72297,6,72277,1400000,
72101,1,72377,1766436,72400,6,72378,1400000,
72195,1,72478,1766616,72503,20,72479,1400000,
72297,1,72578,1766608,72602,23,72579,1400000,
72400,1,72678,1766584,72701,25,72679,1400000,
72504,1,72779,1766584,72791,7,72779,1400000,
72602,1,72899,1766584,72904,17,72900,1400000,
72701,1,72979,1766584,73004,16,72980,1400000,
72791,1,73081,1766584,73106,18,73082,1400000,
72905,1,73181,1766724,73205,23,73182,1400000,
73005,1,73282,1766724,73307,10,73282,1400000,
73106,1,73382,1766724,73404,21,73382,1400000,
73205,1,73482,1766972,73502,9,73483,1400000,
73307,1,73582,1766972,73603,6,73583,1400000,
73404,1,73683,1766956,73704,7,73683,1400000,
73503,1,73783,1766956,73788,8,73783,1400000,
73603,1,73899,1766956,73904,12,73899,1400000,
73704,1,73983,1766956,74003,4,73984,1400000,
73788,1,74083,1766956,74104,9,74084,1400000,
73904,1,74184,1766956,74204,10,74184,1400000,
74004,1,74284,1766956,74304,10,74285,1400000,
74104,1,74384,1766956,74405,4,74385,1400000,
74204,1,74484,1766956,74505,6,74485,1400000,
74305,1,74585,1766956,74605,8,74585,1400000,
74405,1,74685,1766956,74705,11,74685,1400000,
74505,1,74785,1766956,74790,4,74786,1400000,
74605,1,74902,1766956,74906,7,74902,1400000,
74705,1,74986,1766956,75006,9,74986,1400000,
74790,1,75086,1766956,75106,4,75087,1400000,
74907,1,75186,1766956,75206,6,75187,1400000,
75006,1,75286,1766956,75307,6,75287,1400000,
75107,1,75387,1766956,75407,6,75387,1400000,
75207,1,75487,1766956,75507,16,75487,1400000,
75307,1,75587,1766940,75608,4,75588,1400000,
75407,1,75687,1766964,75709,8,75688,1400000,
75507,1,75788,1766964,75794,10,75788,1400000,
75608,1,75903,1766964,75909,5,75904,1400000,
75709,1,75988,1766964,76010,7,75989,1400000,
75794,1,76088,1766964,76113,12,76089,1400000,
75909,1,76189,1767088,76209,10,76189,1400000,
76010,1,76289,1767212,76309,6,76289,1400000,
76114,1,76389,1767080,76409,8,76389,1400000,
76209,1,76489,1767080,76510,14,76490,1400000,
76309,1,76589,1767112,76610,6,76590,1400000,
76409,1,76690,1767136,76710,10,76690,1400000,
76510,1,76790,1767136,76795,4,76790,1400000,
76610,1,76906,1767136,76911,9,76907,1400000,
76710,1,76990,1767136,77011,2,76991,1400000,
76795,1,77091,1767136,77111,11,77091,1400000,
76911,1,77191,1767136,77211,4,77191,1400000,
77011,1,77291,1767136,77311,8,77292,1400000,
77111,1,77392,1767136,77412,8,77392,1400000,
77211,1,77492,1767136,77512,6,77492,1400000,
77311,1,77592,1767004,77612,8,77593,1400000,
77412,1,77692,1767004,77712,10,77693,1400000,
77512,1,77793,1767004,77798,8,77793,1400000,
77612,1,77909,1767004,77914,12,77910,1400000,
77713,1,77993,1767136,78013,5,77994,1400000,
77798,1,78093,1767136,78114,6,78094,1400000,
77915,1,78194,1767136,78214,8,78194,1400000,
78013,1,78294,1767136,78314,8,78294,1400000,
78114,1,78394,1767136,78414,12,78395,1400000,
78214,1,78494,1767136,78515,2,78495,1400000,
78315,1,78595,1767136,78615,8,78595,1400000,
78415,1,78695,1767128,78715,6,78695,1400000,
78515,1,78795,1767128,78801,6,78796,1400000,
78615,1,78911,1767128,78917,3,78912,1400000,
78716,1,78996,1767128,79016,2,78996,1400000,
78801,1,79096,1767128,79116,6,79096,1400000,
78917,1,79196,1767128,79216,8,79197,1400000,
79016,1,79296,1767128,79317,10,79297,1400000,
79116,1,79397,1767128,79417,11,79397,1400000,
79217,1,79497,1767128,79517,8,79497,1400000,
79317,1,79597,1767252,79617,6,79598,1400000,
79417,1,79697,1767628,79718,20,79698,1400000,
79517,1,79798,1767132,79805,33,79798,1600000,
79618,1,79914,1768356,79920,38,79915,1600000,
79719,1,79998,1769900,80016,30,79999,1600000,
79805,1,80098,1771744,80118,35,80099,1600000,
79921,1,80199,1703048,80248,62,80200,1600000,
80016,1,80299,1687484,80335,92,80300,1600000,
80118,1,80399,1685004,80424,60,80400,1400000,
80249,1,80500,1679692,80520,17,80500,1400000,
80335,1,80600,1679580,80621,6,80600,1400000,
80424,1,80700,1679556,80720,4,80701,1400000,
80520,1,80800,1679556,80805,8,80801,1400000,
80622,1,80916,1679556,80920,5,80916,1400000,
80720,1,81001,1679556,81020,5,81001,1400000,
80805,1,81101,1679556,81121,6,81102,1400000,
80920,1,81201,1679556,81221,4,81202,1400000,
81021,1,81302,1679556,81321,8,81302,1400000,
81121,1,81402,1679556,81421,6,81402,1400000,
81222,1,81502,1679556,81523,10,81503,1400000,
81321,1,81603,1679524,81623,12,81603,1400000,
81421,1,81703,1679400,81722,6,81703,1400000,
81523,1,81803,1679400,81807,8,81803,1400000,
81623,1,81918,1679400,81923,7,81919,1400000,
81722,1,82003,1679400,82023,7,82004,1400000,
81808,1,82104,1679400,82123,6,82104,1400000,
81923,1,82204,1679400,82223,6,82204,1400000,
82023,1,82304,1679400,82324,6,82305,1400000,
82123,1,82404,1679648,82424,15,82405,1400000,
82224,1,82505,1679648,82524,6,82505,1400000,
82324,1,82605,1679664,82624,6,82605,1400000,
82424,1,82705,1679756,82725,8,82706,1400000,
82525,1,82805,1679756,82811,6,82806,1400000,
82624,1,82920,1679764,82926,5,82921,1400000,
82725,1,83006,1679764,83026,5,83006,1400000,
82811,1,83106,1679764,83125,8,83107,1400000,
82926,1,83206,1679764,83227,4,83207,1400000,
83026,1,83307,1679764,83326,8,83307,1400000,
83126,1,83407,1679764,83426,10,83407,1400000,
83227,1,83507,1679764,83526,6,83507,1400000,
83326,1,83607,1679640,83627,8,83608,1400000,
83426,1,83708,1679640,83727,5,83708,1400000,
83527,1,83808,1679640,83812,5,83808,1400000,
83627,1,83923,1679640,83927,7,83923,1400000,
83727,1,84008,1679640,84028,2,84009,1400000,
83813,1,84108,1679640,84129,6,84109,1400000,
83928,1,84209,1679640,84229,8,84209,1400000,
84028,1,84309,1679640,84328,10,84309,1400000,
84129,1,84409,1679640,84429,7,84410,1400000,
84229,1,84509,1679640,84529,3,84510,1400000,
84329,1,84610,1679640,84629,4,84610,1400000,
84429,1,84710,1679640,84729,9,84710,1400000,
84529,1,84810,1679640,84815,6,84811,1400000,
84629,1,84925,1679640,84931,5,84926,1400000,
84730,1,85011,1679640,85030,2,85011,1400000,
84815,1,85111,1679764,85130,4,85111,1400000,
84931,1,85211,1679764,85231,6,85212,1400000,
85031,1,85312,1679888,85331,11,85312,1400000,
85130,1,85412,1679764,85431,8,85412,1400000,
85231,1,85512,1679764,85531,8,85513,1400000,
85331,1,85612,1679764,85632,6,85613,1400000,
85432,1,85715,1679764,85734,7,85715,1400000,
85532,1,85815,1679764,85821,6,85816,1400000,
85632,1,85930,1679764,85935,5,85931,1400000,
85734,1,86016,1679764,86036,0,86016,1400000,
85821,1,86116,1679764,86135,10,86116,1400000,
85935,1,86216,1679764,86236,4,86217,1400000,
86036,1,86316,1679764,86336,4,86317,1400000,
86135,1,86417,1679764,86436,10,86417,1400000,
86236,1,86517,1679764,86536,8,86517,1400000,
86336,1,86617,1679764,86637,8,86618,1400000,
86436,1,86717,1679764,86738,2,86718,1400000,
86537,1,86818,1679888,86822,6,86818,1400000,
86637,1,86933,1679764,86937,8,86933,1400000,
86738,1,87018,1679764,87038,2,87018,1400000,
86822,1,87118,1679764,87138,4,87119,1400000,
86938,1,87219,1679764,87238,5,87219,1400000,
87038,1,87319,1679764,87339,6,87319,1400000,
87138,1,87419,1679764,87439,6,87420,1400000,
87239,1,87519,1679764,87540,4,87520,1400000,
87339,1,87620,1679764,87639,13,87620,1400000,
87439,1,87720,1680024,87740,12,87721,1400000,
87540,1,87820,1679776,87826,33,87821,1600000,
87639,1,87934,1681388,87940,29,87935,1600000,
87741,1,88021,1682504,88040,27,88021,1600000,
87826,1,88122,1684364,88141,39,88122,1600000,
87940,1,88222,1684364,88244,13,88223,1400000,
88040,1,88323,1684364,88346,10,88323,1400000,
88142,1,88423,1679776,88455,29,88424,1400000,
88245,1,88523,1679776,88544,52,88524,1600000,
88347,1,88624,1680424,88648,33,88624,1400000,
88455,1,88724,1680300,88754,52,88725,1600000,
88545,1,88909,1680528,88912,18,88910,0,
88648,1,88938,1680376,88943,21,88941,0,
88755,1,89028,1680376,89045,23,89028,0,
88912,1,89129,1680376,89130,19,89129,0,
88957,1,89229,1680376,89231,2,89229,0,
89046,1,89329,1680376,89344,6,89329,0,
89052,0,89429,1680376,89431,2,89430,0,
89131,0,89531,1680376,89533,2,89531,0,
89231,0,89630,1680376,89658,3,89630,0,
89345,0,89730,1680376,89732,3,89730,0,
89432,0,89831,1680376,89833,6,89832,0,
89533,0,89934,1680376,89952,8,89934,0,
89659,0,90033,1680376,90037,0,90036,0,
89732,0,90133,1680376,90135,4,90133,0,
89834,0,90234,1680376,90261,9,90234,0,
89952,0,90334,1680376,90336,2,90334,0,
90038,0,90434,1680376,90436,4,90435,0,
90135,0,90535,1680376,90552,6,90536,0,
90262,0,90635,1680376,90638,0,90636,0,
90336,0,90736,1680376,90738,1,90736,0,
90437,0,90836,1680376,90853,5,90836,0,
90553,0,90936,1680376,90938,5,90937,0,
90638,0,91039,1680376,91043,3,91042,0,
90738,0,91137,1680376,91166,5,91137,0,
90854,0,91237,1680376,91239,2,91238,0,
90939,0,91337,1680376,91339,4,91338,0,
91044,0,91438,1680376,91456,8,91439,0,
91167,0,91538,1680376,91541,2,91539,0,
91240,0,91639,1680376,91641,2,91639,0,
91340,0,91739,1680376,91756,7,91739,0,
91456,0,91840,1680376,91842,4,91840,0,
91541,0,91942,1680376,91944,0,91943,0,
91641,0,92040,1680376,92072,5,92041,0,
91757,0,92141,1680376,92143,0,92141,0,
91842,0,92241,1680376,92243,4,92241,0,
91945,0,92341,1680376,92358,5,92341,0,
92072,0,92441,1680376,92443,5,92442,0,
92143,0,92541,1680376,92543,1,92542,0,
92243,0,92642,1680376,92659,7,92642,0,
92359,0,92742,1680376,92744,2,92742,0,
92444,0,92842,1680376,92844,4,92843,0,
92544,0,92892,1680376,92910,7,92893,0,
92659,0,92993,1680376,92995,5,92993,0,
92745,0,93093,1680376,93095,2,93093,0,
92845,0,93196,1680376,93218,5,93198,0,
92910,0,93295,1680376,93297,0,93295,0,
92995,0,93395,1680376,93397,2,93396,0,
93095,0,93495,1680376,93513,9,93496,0,
93218,0,93596,1680376,93598,2,93597,0,
93297,0,93697,1680004,93698,4,93697,0,
93398,0,93797,1680004,93814,3,93797,0,
93513,0,93897,1680004,93899,8,93897,0,
93599,0,93997,1680004,93999,0,93998,0,
93699,0,94099,1680004,94123,7,94101,0,
93815,0,94198,1680004,94200,0,94198,0,
93900,0,94298,1680004,94301,7,94299,0,
93999,0,94402,1680004,94420,3,94403,0,
94123,0,94504,1680004,94506,7,94504,0,
94200,0,94604,1680004,94606,2,94604,0,
94301,0,94704,1680004,94721,5,94705,0,
94420,0,94804,1680004,94806,2,94805,0,
94506,0,94905,1680004,94907,1,94905,0,
94606,0,95010,1680004,95031,5,95014,0,
94722,0,95107,1680004,95109,0,95107,0,
94807,0,95207,1680004,95209,4,95208,0,
94907,0,95307,1680004,95325,7,95308,0,
95031,0,95408,1680004,95410,2,95408,0,
95109,0,95510,1680004,95512,3,95511,0,
95210,0,95610,1680004,95628,3,95611,0,
95325,0,95711,1680004,95713,2,95711,0,
95410,0,95829,1680588,95832,18,95830,0,
95513,0,95924,1680340,96074,23,95925,0,
95628,0,96084,1682620,96095,25,96085,0,
95713,0,96212,1684232,96240,25,96219,0,
95849,0,96284,1685348,,,96294,0,
96084,0,,,,,,,
96102,0,,,,,,,
96260,0,,,,,,,
,,,,,,,,

System Statistics:
Sensor Id,Name,Type,Average
204,"Screen State",Screen State,0.8158168574401665
328,"Memory Usage",Memory Usage [KB],1726281.2442588727
601,"CPU Load (Normalized)",CPU Load [%],12.96760710553814
1003,"CPU4 Frequency",CPU Frequency [kHz],1210751.5657620041


