App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 06:11:06 PM","15 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
28363,1,28459,1635412,28462,0,28460,1400000,
28463,1,28560,1635412,28563,2,28560,1400000,
28563,1,28660,1638636,28668,20,28661,1400000,
28669,1,28760,1639412,28764,31,28761,1600000,
28764,1,28861,1639980,28864,28,28862,1400000,
28864,1,28961,1640640,28965,21,28962,1400000,
28965,1,29062,1641880,29071,16,29062,1400000,
29071,1,29162,1645672,29170,40,29163,1600000,
29170,1,29262,1651128,29267,31,29263,1600000,
29268,1,29363,1655220,29370,41,29363,1500000,
29371,1,29463,1648896,29471,36,29464,1600000,
29472,1,29564,1652740,29571,45,29564,1600000,
29571,1,29664,1652740,29673,18,29665,1400000,
29674,1,29765,1662312,29770,32,29765,1600000,
29770,1,29865,1670620,29890,14,29865,1400000,
29890,1,29965,1670744,29971,14,29965,1400000,
29971,1,30065,1670744,30073,10,30066,1400000,
30073,1,30167,1670744,30194,13,30168,1400000,
30194,1,30266,1670744,30271,25,30266,1400000,
30271,1,30366,1671364,30376,35,30367,1400000,
30376,1,30466,1672232,30471,43,30467,1600000,
30471,1,30567,1672604,30573,31,30568,1400000,
30573,1,30668,1672728,30697,27,30669,1400000,
30698,1,30768,1673420,30775,38,30769,1400000,
30775,1,30871,1673544,30878,19,30872,1400000,
30879,1,30972,1673420,30977,13,30972,1400000,
30977,1,31072,1673420,31078,27,31073,1400000,
31078,1,31173,1673544,31203,49,31173,1600000,
31203,1,31274,1674460,31279,63,31274,1600000,
31280,1,31374,1675212,31383,23,31374,1400000,
31383,1,31474,1675336,31480,17,31474,1400000,
31480,1,31574,1675336,31579,16,31575,1400000,
31579,1,31674,1675212,31700,15,31675,1400000,
31702,1,31775,1675080,31781,14,31776,1400000,
31782,1,31875,1675080,31883,13,31875,1400000,
31883,1,31975,1675080,31980,10,31976,1400000,
31980,1,32075,1675080,32080,4,32076,1400000,
32080,1,32176,1675204,32196,2,32176,1400000,
32196,1,32276,1675204,32281,16,32276,1400000,
32281,1,32376,1675204,32386,2,32377,1400000,
32386,1,32477,1675204,32483,15,32478,1400000,
32483,1,32578,1675204,32582,5,32578,1400000,
32583,1,32678,1675204,32718,3,32679,1400000,
32718,1,32778,1675180,32782,17,32779,1600000,
32783,1,32879,1675180,32885,6,32879,1400000,
32885,1,32979,1675180,32984,8,32979,1400000,
32984,1,33079,1675180,33085,4,33080,1400000,
33085,1,33180,1675180,33200,4,33180,1400000,
33201,1,33280,1675180,33287,4,33281,1400000,
33287,1,33380,1675180,33386,6,33380,1400000,
33387,1,33480,1675180,33486,12,33481,1400000,
33486,1,33581,1675180,33589,2,33582,1400000,
33589,1,33681,1675228,33716,24,33681,1400000,
33716,1,33781,1675452,33789,41,33782,1400000,
33789,1,33882,1675452,33887,19,33882,1400000,
33887,1,33982,1675700,33993,39,33983,1400000,
33995,1,34083,1675700,34094,27,34084,1400000,
34094,1,34183,1675700,34214,23,34184,1400000,
34215,1,34283,1675824,34292,26,34284,1400000,
34293,1,34384,1675824,34389,25,34384,1400000,
34389,1,34484,1676816,34515,34,34485,1400000,
34515,1,34585,1677808,34591,38,34586,1600000,
34591,1,34685,1677808,34693,23,34685,1400000,
34694,1,34785,1677808,34792,16,34785,1400000,
34793,1,34835,1677808,34840,18,34835,1400000,
34841,1,34935,1677808,34966,23,34936,1400000,
34966,1,35036,1677808,35041,22,35036,1400000,
35041,1,35137,1677808,35147,31,35138,1400000,
35147,1,35286,1677808,35292,23,35287,1400000,
35296,1,35386,1677808,35395,19,35387,1400000,
35395,1,35487,1678156,35517,27,35487,1400000,
35518,1,35587,1679892,35592,39,35588,1400000,
35593,1,35689,1679892,35696,13,35690,1400000,
35696,1,35738,1679916,35744,22,35739,1400000,
35745,1,35838,1679916,35845,16,35838,1400000,
35845,1,35938,1679916,35960,6,35939,1400000,
35960,1,36038,1679916,36043,8,36039,1400000,
36044,1,36139,1679916,36143,6,36139,1400000,
36143,1,36239,1679916,36244,3,36239,1400000,
36244,1,36339,1679916,36344,6,36339,1400000,
36344,1,36439,1679916,36460,2,36440,1400000,
36460,1,36539,1680040,36544,10,36540,1400000,
36544,1,36640,1680040,36644,3,36640,1400000,
36644,1,36740,1680008,36745,5,36741,1400000,
36745,1,36840,1680000,36845,4,36841,1400000,
36846,1,36941,1680000,36963,2,36941,1400000,
36964,1,37041,1680000,37046,8,37041,1400000,
37046,1,37141,1680000,37146,3,37142,1400000,
37146,1,37241,1680000,37246,15,37242,1400000,
37246,1,37342,1680000,37346,0,37342,1400000,
37347,1,37443,1680000,37468,6,37444,1400000,
37468,1,37542,1680000,37549,12,37542,1400000,
37549,1,37642,1680000,37647,8,37643,1400000,
37647,1,37742,1680008,37762,2,37743,1400000,
37762,1,37843,1680008,37849,8,37843,1400000,
37850,1,37943,1680008,37950,4,37943,1400000,
37950,1,38043,1680008,38048,7,38044,1400000,
38048,1,38143,1680008,38148,4,38144,1400000,
38148,1,38244,1679876,38264,4,38244,1400000,
38264,1,38344,1679876,38348,10,38344,1400000,
38349,1,38444,1679876,38448,2,38444,1400000,
38449,1,38544,1679876,38556,4,38545,1400000,
38556,1,38644,1679876,38651,12,38645,1400000,
38651,1,38745,1679884,38754,28,38745,1400000,
38754,1,38846,1679900,38853,49,38847,1600000,
38853,1,38947,1679900,38963,47,38948,1400000,
38964,1,39047,1679900,39078,44,39048,1400000,
39078,1,39147,1680644,39159,61,39148,1600000,
39159,1,39249,1682620,39257,47,39249,1600000,
39257,1,39350,1683860,39381,39,39351,1400000,
39382,1,39449,1684736,39456,42,39450,1400000,
39456,1,39550,1686488,39557,32,39550,1600000,
39558,1,39650,1686488,39657,23,39651,1400000,
39657,1,39750,1686472,39757,13,39750,1400000,
39757,1,39851,1686596,39880,24,39851,1400000,
39881,1,39951,1686596,39956,22,39952,1400000,
39956,1,40053,1686596,40057,4,40053,1400000,
40057,1,40153,1686596,40160,14,40154,1400000,
40160,1,40254,1686596,40258,8,40254,1400000,
40259,1,40354,1686596,40376,4,40354,1400000,
40377,1,40454,1686744,40460,4,40455,1400000,
40460,1,40555,1686744,40559,6,40555,1400000,
40559,1,40655,1686744,40660,8,40655,1400000,
40660,1,40755,1686892,40760,4,40756,1400000,
40760,1,40855,1686992,40876,2,40856,1400000,
40876,1,40956,1687068,40960,10,40956,1400000,
40960,1,41056,1687068,41060,2,41056,1400000,
41061,1,41157,1687068,41176,4,41158,1400000,
41176,1,41257,1686944,41262,8,41258,1400000,
41263,1,41357,1686944,41364,4,41358,1400000,
41365,1,41458,1686944,41462,8,41458,1400000,
41462,1,41558,1686944,41562,4,41558,1400000,
41562,1,41658,1686944,41680,0,41658,1400000,
41680,1,41758,1686944,41765,10,41759,1400000,
41766,1,41859,1686944,41863,8,41859,1400000,
41864,1,41959,1686944,41975,27,41960,1400000,
41975,1,42059,1686944,42067,19,42060,1400000,
42067,1,42160,1686944,42167,28,42160,1400000,
42167,1,42264,1686944,42270,31,42264,1400000,
42271,1,42364,1686944,42369,30,42364,1400000,
42369,1,42465,1686944,42497,22,42466,1400000,
42497,1,42565,1686944,42575,31,42566,1400000,
42576,1,42665,1686944,42678,28,42666,1400000,
42678,1,42766,1687092,42775,34,42766,1400000,
42775,1,42866,1687092,42871,21,42866,1400000,
42872,1,42967,1687092,42994,30,42968,1400000,
42995,1,43067,1688952,43076,40,43068,1400000,
43076,1,43168,1689200,43172,28,43168,1600000,
43172,1,43270,1689324,43295,20,43271,1400000,
43295,1,43368,1689448,43374,15,43369,1400000,
43374,1,43469,1689448,43475,16,43469,1400000,
43475,1,43569,1689448,43573,18,43569,1400000,
43574,1,43669,1689448,43674,0,43669,1400000,
43674,1,43769,1689448,43789,4,43770,1400000,
43789,1,43870,1689448,43874,8,43870,1400000,
43874,1,43970,1689448,43975,4,43970,1400000,
43975,1,44070,1689448,44074,20,44070,1600000,
44074,1,44170,1689448,44175,2,44171,1400000,
44175,1,44271,1689448,44295,2,44271,1400000,
44295,1,44371,1689316,44376,12,44371,1400000,
44376,1,44471,1689316,44476,10,44472,1400000,
44476,1,44573,1689316,44591,2,44573,1400000,
44591,1,44672,1689316,44676,8,44672,1400000,
44676,1,44772,1689316,44778,2,44772,1400000,
44778,1,44872,1689364,44877,9,44872,1400000,
44877,1,44972,1689292,44977,6,44973,1400000,
44977,1,45073,1689292,45096,6,45073,1400000,
45096,1,45173,1689292,45178,15,45174,1400000,
45179,1,45273,1689292,45281,25,45274,1400000,
45281,1,45375,1690796,45382,44,45375,1600000,
45382,1,45474,1692012,45484,45,45475,1500000,
45485,1,45575,1692012,45610,39,45575,1400000,
45610,1,45675,1693624,45682,53,45675,1600000,
45682,1,45777,1695732,45784,47,45778,1600000,
45785,1,45876,1695732,45919,42,45876,1600000,
45920,1,45977,1695608,45986,51,45978,1400000,
45987,1,46077,1695608,46087,35,46077,1400000,
46088,1,46177,1695608,46182,35,46178,1400000,
46183,1,46278,1695608,46283,13,46278,1400000,
46283,1,46378,1695608,46404,10,46379,1400000,
46404,1,46478,1695608,46483,10,46479,1400000,
46483,1,46578,1695608,46583,4,46579,1400000,
46583,1,46679,1695608,46700,1,46679,1400000,
46700,1,46779,1695516,46784,8,46779,1400000,
46784,1,46879,1695624,46885,6,46880,1400000,
46885,1,46979,1695616,46984,2,46980,1400000,
