App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 01:00:04 PM","20 min 3 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
24042,1,24131,1615164,24134,9,24131,1600000,
24134,1,24231,1615164,24234,2,24231,1600000,
24234,1,24331,1615164,24335,0,24332,1600000,
24335,1,24432,1615140,24442,6,24432,1600000,
24442,1,24532,1615172,24535,7,24532,1600000,
24535,1,24632,1615172,24635,0,24632,1600000,
24635,1,24732,1615172,24735,4,24733,1600000,
24735,1,24833,1615076,24841,2,24834,1600000,
24845,1,24933,1615076,24936,11,24933,1600000,
24936,1,25033,1615076,25036,2,25034,1600000,
25036,1,25133,1615076,25136,2,25134,1600000,
25136,1,25235,1615076,25240,4,25235,1600000,
25240,1,25334,1615076,25336,20,25334,1600000,
25337,1,25434,1615140,25437,16,25435,1400000,
25438,1,25534,1615140,25537,5,25535,1600000,
25537,1,25635,1615140,25640,5,25635,1600000,
25640,1,25735,1615140,25738,13,25735,1600000,
25738,1,25835,1615140,25838,4,25835,1600000,
25838,1,25935,1615264,25938,5,25936,1600000,
25938,1,26036,1615264,26046,0,26037,1600000,
26047,1,26136,1615264,26138,5,26136,1600000,
26139,1,26236,1615264,26239,4,26236,1600000,
26239,1,26336,1615388,26339,0,26337,1600000,
26339,1,26437,1615388,26446,5,26437,1600000,
26446,1,26537,1615272,26540,10,26537,1600000,
26540,1,26637,1615272,26640,0,26637,1600000,
26640,1,26737,1615272,26740,2,26738,1600000,
26740,1,26837,1615272,26842,5,26838,1600000,
26842,1,26938,1615272,26941,2,26938,1600000,
26941,1,27038,1615272,27041,4,27038,1600000,
27041,1,27138,1615272,27141,2,27139,1600000,
27141,1,27239,1615272,27253,4,27240,1600000,
27255,1,27339,1615272,27341,13,27339,1600000,
27342,1,27439,1615272,27442,4,27439,1600000,
27442,1,27539,1615272,27542,4,27540,1600000,
27542,1,27639,1615272,27644,2,27640,1600000,
27644,1,27740,1615272,27743,11,27740,1600000,
27743,1,27840,1615272,27843,0,27840,1600000,
27843,1,27940,1615272,27943,20,27941,1600000,
27943,1,28040,1615272,28045,2,28041,1600000,
28045,1,28142,1615272,28148,5,28143,1600000,
28148,1,28241,1615396,28245,4,28242,1600000,
28245,1,28341,1615768,28345,2,28342,1600000,
28345,1,28441,1620488,28451,7,28442,1600000,
28452,1,28542,1623836,28544,31,28542,1600000,
28545,1,28642,1623836,28645,30,28642,1600000,
28645,1,28742,1623836,28745,27,28743,1600000,
28745,1,28843,1623836,28851,25,28843,1600000,
28851,1,28943,1623836,28945,4,28943,1600000,
28946,1,29043,1623960,29046,0,29043,1600000,
29046,1,29143,1623960,29148,4,29144,1600000,
29148,1,29244,1625820,29251,5,29244,1600000,
29252,1,29344,1627432,29347,10,29344,1600000,
29347,1,29444,1640824,29447,4,29445,1600000,
29448,1,29544,1640824,29547,0,29545,1600000,
29548,1,29645,1640948,29649,5,29645,1600000,
29649,1,29745,1640948,29748,4,29745,1600000,
29748,1,29845,1640948,29848,0,29846,1600000,
29848,1,29945,1640876,29948,21,29946,1600000,
29948,1,30046,1640876,30051,27,30046,1600000,
30052,1,30146,1640876,30148,5,30146,1600000,
30149,1,30246,1640876,30249,4,30247,1600000,
30249,1,30346,1640876,30349,27,30347,1600000,
30349,1,30447,1640884,30451,25,30447,1600000,
30451,1,30547,1640956,30550,30,30547,1600000,
30550,1,30647,1640956,30650,13,30647,1600000,
30650,1,30747,1641080,30750,7,30748,1600000,
30750,1,30847,1641080,30852,2,30848,1600000,
30852,1,30948,1641080,30951,30,30948,1600000,
30951,1,31048,1641080,31055,25,31048,1600000,
31056,1,31148,1641080,31151,7,31149,1600000,
31151,1,31249,1641080,31253,4,31249,1600000,
31254,1,31349,1641080,31352,17,31349,1600000,
31352,1,31450,1640856,31454,2,31450,1400000,
31454,1,31550,1653232,31552,11,31550,1600000,
31553,1,31650,1653232,31654,30,31650,1600000,
31655,1,31750,1653604,31753,15,31751,1600000,
31753,1,31851,1653604,31853,0,31851,1600000,
31854,1,31951,1653604,31954,11,31951,1600000,
31954,1,32051,1653604,32057,10,32051,1600000,
32057,1,32151,1653604,32154,27,32152,1400000,
32154,1,32252,1653604,32254,26,32252,1600000,
32254,1,32352,1653604,32354,25,32352,1600000,
32354,1,32452,1652628,32457,22,32452,1600000,
32457,1,32552,1652620,32555,7,32553,1600000,
32555,1,32652,1652620,32655,2,32653,1600000,
32655,1,32753,1652620,32755,10,32753,1600000,
32755,1,32853,1652496,32859,6,32853,1600000,
32859,1,32954,1652496,32957,6,32954,1400000,
32957,1,33053,1652496,33056,22,33054,1600000,
33057,1,33154,1652496,33156,25,33154,1600000,
33156,1,33254,1652496,33258,27,33254,1600000,
33258,1,33354,1652496,33357,28,33354,1600000,
33357,1,33454,1652496,33457,27,33455,1600000,
33457,1,33555,1652496,33558,27,33555,1600000,
33558,1,33655,1652496,33659,27,33655,1600000,
33659,1,33755,1652620,33758,7,33756,1600000,
33759,1,33855,1652496,33858,2,33856,1600000,
33858,1,33955,1652620,33958,10,33956,1600000,
33958,1,34056,1652620,34066,7,34056,1600000,
34066,1,34156,1652620,34159,7,34157,1600000,
34159,1,34256,1652620,34260,0,34257,1600000,
34260,1,34357,1652868,34359,0,34357,1600000,
34360,1,34457,1653248,34465,18,34457,1600000,
34465,1,34558,1653496,34560,6,34558,1600000,
34560,1,34657,1653744,34661,2,34658,1600000,
34661,1,34758,1654116,34760,5,34758,1600000,
34761,1,34858,1654488,34866,2,34858,1600000,
34867,1,34958,1654984,34961,8,34959,1600000,
34961,1,35058,1655108,35061,25,35059,1600000,
35062,1,35159,1655480,35162,25,35159,1600000,
35162,1,35259,1655852,35265,29,35259,1600000,
35265,1,35359,1656100,35362,25,35360,1600000,
35365,1,35460,1656100,35462,25,35460,1600000,
35463,1,35560,1656472,35562,25,35560,1600000,
35563,1,35660,1656844,35664,25,35661,1600000,
35665,1,35761,1657216,35766,30,35762,1600000,
35768,1,35860,1657464,35863,25,35861,1600000,
35863,1,35961,1657960,35964,25,35961,1600000,
35964,1,36061,1658208,36065,33,36061,1600000,
36066,1,36161,1658704,36164,8,36162,1500000,
36164,1,36261,1652132,36266,9,36262,1600000,
36266,1,36362,1659200,36364,27,36362,1600000,
36365,1,36462,1660068,36466,25,36462,1600000,
36466,1,36562,1660324,36565,30,36563,1600000,
36566,1,36663,1660324,36665,27,36663,1600000,
36665,1,36763,1660448,36766,25,36763,1600000,
36766,1,36863,1660448,36867,25,36863,1600000,
36867,1,36963,1660448,36966,31,36964,1600000,
36966,1,37064,1660448,37066,27,37064,1600000,
37067,1,37164,1660448,37166,25,37164,1600000,
37167,1,37264,1660448,37268,25,37265,1600000,
37269,1,37365,1660448,37368,27,37366,1600000,
37368,1,37467,1660448,37474,25,37468,1600000,
37474,1,37566,1660448,37568,25,37566,1600000,
37568,1,37666,1660448,37670,25,37666,1600000,
37670,1,37766,1660448,37769,30,37767,1600000,
37769,1,37866,1660448,37869,25,37867,1600000,
37869,1,37967,1660448,37969,25,37967,1600000,
37969,1,38067,1660448,38071,12,38067,1600000,
38071,1,38167,1660448,38170,4,38168,1600000,
38170,1,38267,1660448,38270,19,38268,1600000,
38270,1,38368,1660448,38370,22,38368,1600000,
