App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 12:45:20 AM","56 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
13466,1,13533,1734924,13532,0,13535,6,
13535,1,13633,1734924,13633,0,13635,0,
13635,1,13737,1734924,13735,0,13749,4,
13750,1,13855,1734924,13839,0,13879,1,
13879,1,13935,1734924,13934,0,13937,9,
13937,1,14035,1734924,14035,0,14037,0,
14037,1,14137,1735048,14136,0,14150,0,
14151,1,14240,1735048,14237,0,14263,2,
14263,1,14336,1735048,14336,0,14338,3,
14338,1,14387,1735048,14386,0,14389,7,
14389,1,14493,1734988,14489,0,14507,3,
14508,1,14592,1735112,14589,0,14601,1,
14601,1,14707,1735232,14696,0,14735,1,
14738,1,14795,1735232,14792,0,14807,1,
14808,1,14893,1735232,14893,0,14896,2,
14896,1,14991,1735232,14990,0,14992,3,
14992,1,15091,1735356,15090,0,15093,2,
15093,1,15193,1735356,15192,0,15200,2,
15201,1,15302,1735356,15298,0,15315,1,
15316,1,15408,1735356,15395,0,15414,3,
15414,1,15493,1735356,15493,0,15495,0,
15495,1,15594,1735480,15593,0,15595,0,
15595,1,15696,1735480,15695,0,15705,0,
15706,1,15799,1735480,15796,0,15815,1,
15816,1,15934,1735480,15927,0,15939,1,
15939,1,15996,1735604,15995,0,15997,3,
15998,1,16096,1735604,16096,0,16098,0,
16098,1,16196,1735604,16196,0,16198,0,
16198,1,16301,1735708,16299,0,16309,3,
16310,1,16437,1735292,16429,0,16446,2,
16451,1,16501,1734128,16500,0,16502,10,
16502,1,16601,1734128,16600,0,16602,2,
16602,1,16701,1734128,16701,0,16703,2,
16703,1,16801,1734128,16801,0,16803,0,
16803,1,16905,1734128,16903,0,16917,4,
16917,1,17004,1734216,17003,0,17012,0,
17013,1,17107,1734216,17104,0,17118,2,
17119,1,17209,1734216,17206,0,17220,1,
17221,1,17308,1734216,17306,0,17321,1,
17322,1,17405,1734680,17404,0,17406,8,
17406,1,17505,1741644,17505,0,17507,21,
17507,1,17606,1732084,17605,0,17609,19,
17609,1,17706,1732084,17705,0,17709,0,
17709,1,17806,1732084,17806,0,17809,3,
17809,1,17906,1731232,17906,0,17909,6,
17909,1,18018,1731048,18011,0,18027,6,
18028,1,18113,1731008,18108,0,18142,0,
18143,1,18208,1731008,18207,0,18209,5,
18210,1,18308,1731008,18307,0,18309,3,
18309,1,18411,1730912,18409,0,18433,7,
18433,1,18509,1730912,18509,0,18513,5,
18514,1,18609,1730912,18608,0,18611,3,
18611,1,18714,1730912,18711,0,18723,2,
18724,1,18817,1730912,18814,0,18829,1,
18830,1,18933,1730912,18924,0,18937,2,
18937,1,19013,1730912,19013,0,19015,0,
19015,1,19113,1730912,19113,0,19115,2,
19115,1,19213,1730912,19213,0,19215,0,
19215,1,19314,1730912,19313,0,19316,0,
19316,1,19417,1730912,19415,0,19425,5,
19426,1,19528,1730912,19516,0,19544,1,
19548,1,19620,1730912,19617,0,19631,1,
19632,1,19722,1730912,19718,0,19734,1,
19735,1,19826,1730912,19823,0,19854,1,
19855,1,19918,1730912,19917,0,19920,5,
19920,1,20018,1730912,20017,0,20020,3,
20020,1,20124,1730912,20122,0,20134,4,
20135,1,20223,1730912,20221,0,20233,1,
20234,1,20341,1731160,20335,0,20375,1,
20376,1,20421,1731160,20420,0,20422,6,
20422,1,20521,1731152,20520,0,20523,2,
20523,1,20621,1731152,20620,0,20623,0,
20623,1,20721,1731152,20721,0,20723,0,
20723,1,20821,1731276,20821,0,20823,0,
20823,1,20935,1731276,20928,0,20951,6,
20951,1,21026,1731276,21023,0,21036,0,
21036,1,21126,1731276,21125,0,21137,1,
21140,1,21229,1731276,21226,0,21244,1,
21247,1,21324,1731276,21324,0,21326,4,
21326,1,21425,1731400,21424,0,21426,2,
21427,1,21529,1731048,21527,0,21537,4,
21537,1,21633,1731120,21628,0,21643,2,
21644,1,21747,1731244,21737,0,21772,1,
21772,1,21834,1731368,21831,0,21844,1,
21847,1,21934,1731488,21933,0,21951,5,
21951,1,22029,1730524,22029,0,22031,5,
22031,1,22132,1730524,22129,0,22136,2,
22137,1,22234,1730524,22234,0,22236,3,
22236,1,22334,1730988,22334,0,22337,17,
22337,1,22435,1731132,22434,0,22437,2,
22437,1,22546,1730940,22541,0,22561,3,
22562,1,22640,1730820,22637,0,22650,1,
22650,1,22741,1730820,22738,0,22753,1,
22754,1,22841,1730820,22839,0,22852,1,
22853,1,22962,1730820,22959,0,22983,2,
22986,1,23041,1730820,23040,0,23042,5,
23043,1,23141,1730944,23140,0,23142,2,
23143,1,23245,1730944,23243,0,23251,3,
23252,1,23357,1730944,23347,0,23378,1,
23379,1,23442,1730944,23442,0,23444,7,
23444,1,23542,1730944,23542,0,23544,3,
23544,1,23643,1730944,23642,0,23645,0,
23645,1,23745,1731036,23744,0,23750,1,
23751,1,23848,1731036,23845,0,23857,2,
23858,1,23970,1731036,23959,0,23990,2,
23991,1,24050,1731036,24047,0,24062,1,
24063,1,24149,1731036,24147,0,24162,1,
24163,1,24262,1731160,24250,0,24288,1,
24289,1,24347,1731160,24347,0,24349,6,
24350,1,24448,1731160,24447,0,24451,7,
24453,1,24553,1731160,24549,0,24567,4,
24568,1,24653,1731160,24650,0,24662,1,
24663,1,24774,1731284,24759,0,24803,1,
24809,1,24854,1731284,24852,0,24870,1,
24871,1,24957,1731284,24953,0,24973,2,
24973,1,25052,1731284,25051,0,25053,2,
25053,1,25152,1731284,25151,0,25153,2,
25154,1,25252,1731284,25251,0,25254,0,
25254,1,25356,1731408,25354,0,25367,1,
25367,1,25464,1731392,25456,0,25468,2,
25468,1,25554,1731392,25553,0,25556,0,
25556,1,25654,1731392,25654,0,25656,3,
25656,1,25754,1731516,25754,0,25756,0,
25756,1,25855,1731516,25854,0,25856,0,
25856,1,25958,1731516,25957,0,25966,3,
25966,1,26063,1731516,26059,0,26076,2,
26077,1,26185,1731620,26170,0,26195,1,
26198,1,26258,1731620,26258,0,26260,6,
26260,1,26359,1731620,26358,0,26361,3,
26361,1,26463,1731620,26461,0,26472,3,
26473,1,26567,1731620,26563,0,26593,1,
26593,1,26661,1731744,26661,0,26663,4,
26663,1,26761,1731744,26761,0,26763,0,
26763,1,26865,1731744,26863,0,26884,5,
26885,1,26963,1731392,26962,0,26964,11,
