App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:04:43 PM","15 min 35 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
13421,1,13507,1597576,13506,0,13508,2,
13509,1,13601,1597576,13600,0,13603,4,
13603,1,13701,1597576,13701,0,13710,2,
13711,1,13807,1597576,13805,0,13814,2,
13815,1,13909,1597576,13906,0,13921,2,
13925,1,14026,1594828,14016,0,14041,2,
14041,1,14104,1594768,14103,0,14105,4,
14105,1,14204,1594768,14204,0,14206,2,
14206,1,14306,1594768,14305,0,14312,4,
14313,1,14411,1594768,14407,0,14428,2,
14429,1,14536,1594768,14521,0,14567,1,
14568,1,14617,1594768,14614,0,14632,1,
14633,1,14716,1594768,14709,0,14718,2,
14719,1,14808,1594884,14807,0,14809,2,
14809,1,14908,1594884,14907,0,14910,2,
14910,1,15008,1595008,15008,0,15010,0,
15010,1,15110,1595116,15109,0,15126,3,
15127,1,15215,1595364,15211,0,15227,2,
15228,1,15319,1595364,15312,0,15343,2,
15358,1,15410,1595488,15410,0,15412,8,
15412,1,15510,1595612,15510,0,15512,4,
15513,1,15613,1595720,15611,0,15618,6,
15618,1,15728,1595844,15716,0,15766,1,
15766,1,15812,1595844,15811,0,15813,9,
15813,1,15912,1595968,15912,0,15914,4,
15914,1,16014,1596092,16013,0,16020,2,
16020,1,16120,1596224,16117,0,16129,1,
16129,1,16247,1596224,16236,0,16284,2,
16285,1,16315,1596348,16314,0,16316,7,
16316,1,16415,1596472,16415,0,16417,2,
16417,1,16515,1596596,16515,0,16517,0,
16517,1,16616,1596596,16615,0,16617,0,
16617,1,16737,1596720,16726,0,16766,4,
16767,1,16817,1596844,16816,0,16818,6,
16818,1,16917,1596844,16916,0,16919,0,
16919,1,17019,1596968,17018,0,17025,3,
17025,1,17129,1597084,17119,0,17154,2,
17155,1,17218,1604184,17218,0,17230,18,
17230,1,17318,1596704,17318,0,17322,28,
17322,1,17419,1596704,17418,0,17424,4,
17424,1,17520,1594676,17520,0,17523,3,
17524,1,17620,1594596,17619,0,17621,5,
17621,1,17719,1594720,17719,0,17723,4,
17724,1,17828,1594844,17820,0,17840,3,
17841,1,17927,1594968,17924,0,17937,1,
17938,1,18044,1594968,18032,0,18067,1,
18068,1,18122,1595068,18121,0,18123,7,
18124,1,18222,1595192,18222,0,18224,6,
18224,1,18335,1595396,18333,0,18346,4,
18352,1,18422,1594508,18422,0,18424,12,
18424,1,18523,1594508,18522,0,18524,0,
18524,1,18625,1594508,18624,0,18636,4,
18638,1,18726,1594508,18724,0,18737,2,
18737,1,18835,1594508,18826,0,18845,1,
18846,1,18936,1594508,18930,0,18947,1,
18950,1,19061,1594508,19054,0,19089,1,
19090,1,19090,1594508,19090,0,19092,25,
19092,1,19180,1594632,19179,0,19188,12,
19188,1,19280,1594880,19280,0,19283,5,
19283,1,19380,1594880,19380,0,19386,0,
19386,1,19480,1594828,19480,0,19487,0,
19489,1,19585,1594788,19584,0,19595,3,
19596,1,19697,1594788,19686,0,19719,2,
19719,1,19782,1594788,19782,0,19784,6,
19784,1,19883,1594788,19882,0,19884,0,
19884,1,19987,1594788,19986,0,20000,3,
20000,1,20095,1594700,20088,0,20107,2,
20110,1,20216,1594700,20203,0,20247,2,
20247,1,20286,1594700,20285,0,20287,8,
20287,1,20386,1594700,20385,0,20388,2,
20388,1,20486,1594700,20486,0,20488,0,
20488,1,20591,1594700,20590,0,20600,6,
20602,1,20720,1594824,20710,0,20746,1,
20747,1,20788,1594824,20788,0,20789,4,
20790,1,20888,1594824,20887,0,20890,2,
20890,1,20988,1594824,20988,0,20990,2,
20990,1,21088,1594824,21088,0,21090,0,
21090,1,21204,1594948,21199,0,21220,4,
21221,1,21295,1594948,21292,0,21361,1,
21361,1,21390,1595032,21389,0,21392,19,
21392,1,21490,1595032,21490,0,21491,4,
21491,1,21590,1595032,21590,0,21597,5,
21600,1,21695,1595156,21692,0,21702,3,
21703,1,21798,1595156,21793,0,21810,1,
21811,1,21901,1595156,21898,0,21912,2,
21913,1,22011,1595156,22002,0,22038,1,
22045,1,22096,1595124,22095,0,22098,9,
22098,1,22196,1595248,22195,0,22197,10,
22197,1,22296,1595248,22296,0,22298,0,
22298,1,22400,1595372,22397,0,22407,3,
22408,1,22517,1595372,22505,0,22543,2,
22548,1,22598,1595372,22597,0,22599,8,
22599,1,22698,1595372,22698,0,22700,2,
22700,1,22798,1595496,22798,0,22800,0,
22800,1,22912,1595496,22906,0,22925,6,
22935,1,22999,1595496,22998,0,23001,5,
23002,1,23099,1595496,23099,0,23101,4,
23101,1,23200,1595616,23199,0,23208,2,
23209,1,23310,1595616,23308,0,23322,2,
23323,1,23424,1595308,23412,0,23456,1,
23457,1,23502,1595388,23501,0,23504,13,
23504,1,23602,1595620,23601,0,23603,2,
23603,1,23706,1594996,23703,0,23711,6,
23711,1,23813,1594996,23805,0,23847,2,
23847,1,23904,1594996,23903,0,23905,8,
23906,1,24004,1594996,24004,0,24006,0,
24006,1,24112,1594972,24107,0,24122,4,
24123,1,24216,1594972,24207,0,24247,1,
24248,1,24306,1594972,24305,0,24307,6,
24307,1,24406,1594972,24405,0,24407,0,
24408,1,24508,1594972,24507,0,24519,3,
24519,1,24611,1594972,24608,0,24629,1,
24632,1,24711,1594972,24709,0,24729,1,
24738,1,24808,1594972,24807,0,24809,6,
24809,1,24908,1594972,24908,0,24909,2,
24910,1,25008,1594972,25008,0,25010,2,
25010,1,25110,1594972,25108,0,25121,0,
25123,1,25211,1594980,25210,0,25224,4,
25225,1,25316,1594980,25311,0,25330,1,
25331,1,25415,1594980,25412,0,25433,1,
25434,1,25517,1594980,25513,0,25557,2,
25558,1,25612,1595080,25612,0,25613,8,
25614,1,25712,1595080,25712,0,25714,2,
25714,1,25815,1595080,25813,0,25820,3,
25820,1,25917,1595204,25915,0,25940,1,
25945,1,26014,1595204,26013,0,26015,10,
26015,1,26114,1595204,26114,0,26115,0,
26116,1,26214,1595204,26214,0,26216,0,
26216,1,26315,1595204,26314,0,26316,0,
26316,1,26420,1595196,26418,0,26433,5,
26434,1,26542,1595320,26524,0,26558,2,
26558,1,26616,1595276,26616,0,26618,0,
26618,1,26716,1595276,26716,0,26718,0,
26718,1,26820,1595276,26818,0,26835,3,
26836,1,26925,1595276,26921,0,26953,1,
26960,1,27019,1595392,27019,0,27021,7,
27021,1,27119,1595392,27119,0,27121,0,
27121,1,27219,1595392,27219,0,27221,2,
27222,1,27325,1595392,27323,0,27339,3,
27340,1,27432,1595392,27426,0,27476,2,
27476,1,27522,1595516,27522,0,27523,9,
27524,1,27622,1595624,27621,0,27623,4,
27624,1,27725,1595624,27722,0,27730,4,
27730,1,27845,1595624,27827,0,27866,1,
27866,1,27923,1595624,27922,0,27925,7,
27925,1,28023,1595624,28023,0,28025,2,
28025,1,28128,1595756,28125,0,28139,3,
28142,1,28233,1595756,28230,0,28256,2,
28256,1,28324,1595756,28324,0,28326,8,
28326,1,28425,1595756,28424,0,28426,0,
28426,1,28525,1595756,28524,0,28526,0,
28527,1,28632,1595704,28629,0,28637,5,
28638,1,28737,1595704,28727,0,28769,2,
28775,1,28826,1595804,28826,0,28828,8,
28828,1,28926,1595804,28926,0,28940,0,
28940,1,29026,1595172,29026,0,29028,5,
29028,1,29129,1595144,29127,0,29144,2,
29149,1,29229,1595144,29228,0,29249,2,
29250,1,29328,1595144,29327,0,29335,6,
29336,1,29428,1596912,29428,0,29431,40,
29431,1,29528,1599560,29528,0,29531,32,
29532,1,29629,1599932,29629,0,29634,26,
29634,1,29729,1600256,29729,0,29733,24,
29733,1,29829,1601968,29829,0,29832,22,
29832,1,29930,1603236,29929,0,29933,32,
29933,1,30030,1608556,30030,0,30038,50,
30038,1,30131,1610788,30130,0,30135,57,
30135,1,30231,1610824,30230,0,30236,20,
30236,1,30332,1611692,30331,0,30337,14,
30337,1,30432,1611032,30432,0,30436,8,
30436,1,30533,1611148,30532,0,30536,7,
30537,1,30633,1611148,30632,0,30636,13,
30636,1,30733,1611300,30733,0,30737,13,
30737,1,30834,1612460,30833,0,30837,15,
30837,1,30934,1624836,30934,0,30936,19,
30936,1,31036,1637664,31035,0,31052,35,
31053,1,31134,1651724,31134,0,31137,42,
31137,1,31235,1673288,31235,0,31238,31,
31238,1,31337,1689108,31337,0,31342,44,
31342,1,31438,1683632,31437,0,31442,30,
31443,1,31538,1704468,31538,0,31544,26,
31544,1,31639,1705088,31638,0,31644,19,
31644,1,31739,1705088,31739,0,31744,16,
31744,1,31839,1705340,31839,0,31843,12,
31844,1,31940,1705572,31939,0,31943,13,
31943,1,32040,1706168,32039,35,32045,33,
32045,1,32140,1717608,32140,35,32144,78,
32144,1,32240,1739484,32240,35,32244,53,
32245,1,32341,1736800,32340,35,32345,56,
32345,1,32442,1758100,32441,35,32446,30,
32446,1,32542,1768856,32541,35,32545,36,
32545,1,32642,1750852,32642,35,32648,21,
32648,1,32746,1750852,32742,35,32752,13,
32752,1,32843,1750852,32842,35,32849,12,
32849,1,32944,1750728,32943,35,32948,11,
32948,1,33044,1750852,33043,50,33049,8,
33049,1,33144,1749448,33143,50,33148,6,
33148,1,33244,1749448,33244,0,33248,8,
33248,1,33345,1749448,33344,0,33348,0,
33348,1,33445,1749572,33444,0,33448,5,
33449,1,33545,1749572,33545,0,33549,1,
33549,1,33646,1749572,33645,0,33649,2,
33649,1,33746,1749572,33745,0,33749,1,
33749,1,33846,1749696,33845,0,33849,2,
33850,1,33947,1747728,33946,0,33950,1,
33950,1,34047,1747824,34046,0,34050,4,
34050,1,34147,1747940,34146,0,34150,4,
34150,1,34247,1748188,34246,0,34250,3,
34250,1,34347,1748436,34347,0,34349,7,
34350,1,34448,1748560,34447,0,34451,26,
34451,1,34548,1747884,34548,0,34551,30,
34551,1,34649,1748000,34648,0,34651,28,
34651,1,34749,1748124,34748,0,34752,30,
34753,1,34849,1748628,34849,0,34853,34,
34853,1,34950,1748876,34949,0,34956,33,
34956,1,35053,1749188,35052,0,35057,36,
35057,1,35150,1749368,35150,0,35154,27,
35154,1,35251,1750732,35251,0,35255,27,
35255,1,35351,1750948,35351,57,35356,13,
35356,1,35451,1761932,35451,57,35453,21,
35453,1,35552,1782236,35552,57,35554,30,
35555,1,35653,1778020,35652,57,35658,19,
35659,1,35753,1778220,35753,57,35758,18,
35758,1,35862,1778336,35857,57,35869,20,
35869,1,35954,1777392,35953,57,35956,27,
35957,1,36054,1777692,36053,57,36057,27,
36057,1,36155,1777816,36154,57,36159,16,
36160,1,36255,1777672,36254,57,36258,7,
36258,1,36355,1777672,36354,0,36358,0,
36359,1,36455,1777672,36455,0,36458,2,
36459,1,36556,1777672,36555,0,36559,0,
36559,1,36656,1777672,36655,0,36659,0,
36659,1,36756,1777672,36756,0,36760,0,
36760,1,36857,1777828,36856,0,36861,3,
36861,1,36957,1777828,36956,0,36961,2,
36961,1,37057,1777828,37056,0,37060,1,
37060,1,37157,1777496,37157,0,37159,21,
37159,1,37257,1777496,37257,0,37259,1,
37259,1,37358,1777496,37357,0,37361,1,
37362,1,37458,1777496,37458,0,37461,1,
37462,1,37558,1777496,37558,0,37562,4,
37562,1,37659,1777496,37658,0,37663,1,
37663,1,37759,1777496,37759,0,37763,2,
37763,1,37860,1777700,37859,0,37864,2,
37864,1,37960,1777700,37959,0,37963,4,
37963,1,38060,1777624,38059,0,38064,2,
38064,1,38161,1777752,38160,0,38165,4,
38165,1,38261,1777752,38260,0,38265,7,
38265,1,38361,1777876,38361,0,38365,9,
38365,1,38462,1777876,38461,0,38465,3,
38466,1,38562,1777876,38561,0,38566,3,
38566,1,38662,1778000,38661,0,38665,2,
38666,1,38762,1778000,38762,0,38766,2,
38766,1,38862,1778000,38862,0,38866,1,
38866,1,38963,1778000,38962,0,38966,1,
38967,1,39063,1778000,39063,0,39067,0,
39067,1,39164,1778000,39163,0,39167,0,
39167,1,39264,1778000,39263,0,39267,2,
39267,1,39364,1778000,39363,0,39372,8,
39372,1,39464,1778224,39463,0,39466,26,
39466,1,39564,1778332,39564,0,39566,34,
39571,1,39664,1769488,39664,0,39667,40,
39667,1,39765,1787364,39764,0,39768,46,
39769,1,39865,1786932,39865,0,39869,56,
39869,1,39966,1789916,39965,0,39971,52,
39971,1,40066,1788460,40065,0,40070,57,
40070,1,40166,1792280,40165,0,40169,53,
40169,1,40267,1807036,40266,0,40272,26,
40272,1,40367,1787532,40366,35,40372,35,
40372,1,40467,1803732,40467,35,40473,21,
40473,1,40567,1798744,40567,35,40572,21,
40572,1,40668,1793396,40667,35,40676,29,
40676,1,40768,1794804,40768,35,40772,14,
40773,1,40869,1794804,40868,35,40873,12,
40873,1,40970,1792728,40969,35,40973,18,
40973,1,41070,1792636,41070,35,41073,13,
41074,1,41170,1792468,41170,35,41174,5,
41174,1,41271,1792592,41270,0,41274,6,
41274,1,41371,1792716,41370,0,41375,2,
41375,1,41472,1792840,41471,0,41475,4,
41475,1,41571,1792956,41571,0,41575,2,
41576,1,41672,1793080,41671,0,41676,1,
41676,1,41772,1793204,41772,0,41776,1,
41776,1,41873,1793328,41872,0,41876,2,
41876,1,41973,1793452,41972,0,41976,0,
41977,1,42073,1793572,42072,0,42076,3,
42077,1,42173,1793696,42173,0,42177,2,
42177,1,42274,1793820,42273,0,42277,2,
42277,1,42374,1793944,42373,0,42377,0,
42377,1,42474,1794068,42474,0,42478,1,
42478,1,42575,1794316,42574,0,42580,3,
42580,1,42675,1794316,42674,0,42677,26,
42677,1,42775,1794684,42774,0,42778,29,
42778,1,42875,1794808,42875,0,42877,30,
42878,1,42975,1794932,42975,0,42978,31,
42978,1,43077,1795024,43076,0,43079,26,
43079,1,43176,1795272,43176,0,43179,29,
43179,1,43277,1795396,43276,0,43280,29,
43280,1,43377,1794940,43376,0,43380,32,
43380,1,43477,1795188,43477,0,43481,26,
43481,1,43578,1795188,43577,62,43581,32,
43581,1,43678,1795432,43677,62,43683,24,
43683,1,43778,1795300,43778,62,43781,28,
43781,1,43879,1797740,43878,62,43884,29,
43884,1,43979,1797740,43979,62,43984,17,
43984,1,44079,1797624,44079,62,44086,19,
44086,1,44180,1797632,44179,62,44185,12,
44185,1,44280,1785088,44279,62,44284,22,
44284,1,44380,1800756,44380,62,44383,30,
44383,1,44481,1800376,44480,62,44486,12,
44487,1,44581,1800468,44580,53,44587,12,
44587,1,44681,1800408,44680,53,44687,13,
44688,1,44781,1800532,44781,53,44785,7,
44785,1,44882,1800532,44881,0,44886,3,
44886,1,44982,1800644,44982,0,44986,2,
44986,1,45083,1800632,45082,0,45086,7,
45086,1,45182,1800756,45182,0,45184,6,
45184,1,45283,1800756,45282,0,45286,4,
45286,1,45385,1800880,45384,0,45389,1,
45389,1,45483,1800880,45483,0,45487,3,
45487,1,45583,1801004,45583,0,45587,0,
45587,1,45684,1801004,45683,0,45687,1,
45688,1,45784,1801004,45783,0,45787,2,
45787,1,45885,1801004,45885,0,45887,7,
45888,1,45985,1791020,45984,0,45987,22,
45987,1,46085,1791648,46085,0,46087,35,
46088,1,46185,1791284,46185,0,46189,35,
46189,1,46286,1794592,46285,0,46289,38,
46289,1,46386,1794848,46385,0,46388,23,
46388,1,46487,1794972,46486,0,46491,29,
46491,1,46587,1795128,46587,0,46590,30,
46590,1,46687,1774880,46687,0,46692,36,
46692,1,46788,1784420,46788,0,46793,32,
46793,1,46890,1778096,46889,48,46892,40,
46893,1,46989,1778220,46989,48,46992,14,
46992,1,47092,1789248,47091,48,47095,19,
47095,1,47191,1803752,47190,48,47195,40,
47195,1,47292,1822680,47291,48,47296,33,
47297,1,47392,1819420,47391,48,47396,24,
47396,1,47496,1818264,47495,48,47499,9,
47500,1,47594,1818184,47592,48,47598,9,
47598,1,47693,1818184,47692,48,47696,5,
47697,1,47793,1818184,47792,0,47797,1,
47797,1,47893,1818308,47893,0,47897,4,
47897,1,47993,1818308,47993,0,47997,5,
47997,1,48094,1818304,48093,0,48097,2,
48097,1,48194,1818428,48193,0,48197,2,
48198,1,48294,1818428,48294,0,48298,0,
48298,1,48395,1816532,48394,0,48398,2,
48398,1,48498,1816656,48498,0,48502,1,
48502,1,48595,1816656,48594,0,48598,4,
48598,1,48695,1816656,48695,0,48699,1,
48699,1,48796,1816008,48795,0,48799,0,
48799,1,48896,1816008,48895,0,48899,1,
48899,1,48996,1816008,48996,0,49000,1,
49000,1,49098,1816008,49097,0,49104,1,
49104,1,49197,1816008,49196,0,49200,2,
49200,1,49297,1815988,49296,0,49300,1,
49300,1,49397,1816112,49397,0,49402,1,
49403,1,49498,1810780,49498,0,49501,10,
49501,1,49598,1788332,49598,0,49601,26,
49602,1,49699,1788568,49698,0,49702,23,
49702,1,49799,1788552,49798,0,49803,26,
49803,1,49900,1788800,49900,0,49903,26,
49903,1,50001,1788772,50000,0,50004,27,
50004,1,50101,1788960,50100,0,50103,27,
50103,1,50202,1789084,50202,0,50205,32,
50205,1,50303,1800724,50302,0,50306,20,
50306,1,50404,1809504,50403,0,50407,19,
50407,1,50504,1809392,50503,57,50509,17,
50509,1,50605,1815080,50604,57,50609,15,
50610,1,50704,1834832,50704,57,50708,20,
50708,1,50754,1834956,50754,57,50757,14,
50757,1,50855,1835080,50855,57,50859,14,
50859,1,50959,1835452,50955,57,50962,17,
50963,1,51056,1835696,51056,57,51058,7,
51058,1,51157,1835696,51156,0,51160,1,
51161,1,51257,1835696,51256,0,51260,5,
51260,1,51357,1835820,51356,0,51360,2,
51360,1,51457,1835820,51457,0,51460,1,
51460,1,51559,1833380,51557,0,51570,13,
51570,1,51658,1805456,51657,0,51660,29,
51660,1,51758,1810088,51757,0,51766,37,
51766,1,51858,1781980,51858,0,51865,35,
51865,1,51959,1787800,51959,0,51961,34,
51962,1,52060,1799340,52059,0,52062,38,
52062,1,52160,1798208,52159,0,52162,41,
52162,1,52260,1800240,52260,0,52264,36,
52264,1,52360,1800520,52360,0,52364,37,
52364,1,52461,1800644,52461,0,52465,41,
52465,1,52561,1808732,52561,47,52564,39,
52564,1,52662,1796188,52661,47,52665,42,
52666,1,52762,1791228,52762,47,52766,26,
52766,1,52863,1791228,52862,47,52868,11,
52868,1,52963,1790000,52962,47,52967,9,
52967,1,53064,1789912,53063,47,53067,9,
53068,1,53164,1789912,53163,47,53167,8,
53168,1,53265,1790032,53264,47,53268,6,
53268,1,53365,1790032,53365,0,53369,1,
53369,1,53465,1790032,53465,0,53468,2,
53469,1,53566,1790032,53565,0,53569,1,
53569,1,53666,1790032,53666,0,53669,1,
53669,1,53767,1790032,53766,0,53770,2,
53770,1,53867,1790032,53866,0,53870,0,
53871,1,53968,1790032,53967,0,53971,1,
53971,1,54067,1790036,54067,0,54071,3,
54071,1,54168,1790036,54167,0,54172,4,
54174,1,54269,1790168,54268,0,54278,6,
54278,1,54368,1789228,54367,0,54375,32,
54375,1,54468,1789228,54468,0,54473,23,
