App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 03:16:14 PM","1 min 36 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
13392,1,13488,1754888,13487,0,13593,38,
13493,1,13588,1760964,13588,18,13691,49,
13593,1,13688,1770776,13688,18,13793,52,
13691,1,13789,1770612,13788,18,13892,59,
13794,1,13889,1772460,13889,18,13995,47,
13892,1,13991,1774224,13990,18,14096,39,
13995,1,14091,1777196,14091,18,14195,56,
14097,1,14191,1781404,14191,18,14295,56,
14195,1,14292,1773396,14291,18,14397,48,
14295,1,14392,1773892,14392,18,14498,53,
14397,1,14493,1775616,14493,18,14599,46,
14498,1,14594,1776236,14593,2,14699,44,
14599,1,14694,1775720,14693,2,14797,50,
14699,1,14794,1776376,14793,2,14897,55,
14797,1,14894,1776872,14894,2,14997,49,
14897,1,14994,1779764,14994,2,15098,49,
14997,1,15094,1780092,15094,2,15202,41,
15098,1,15195,1790128,15194,2,15300,45,
15202,1,15295,1791376,15295,2,15404,44,
15300,1,15397,1792548,15396,2,15501,38,
15404,1,15497,1785960,15496,2,15600,45,
15501,1,15596,1785308,15596,16,15703,30,
15600,1,15697,1785308,15696,16,15803,31,
15703,1,15798,1785172,15797,16,15904,21,
15803,1,15898,1785368,15897,16,16003,35,
15905,1,15998,1786864,15997,0,16115,29,
16004,1,16100,1786588,16100,0,16201,29,
16115,1,16198,1787716,16197,0,16301,25,
16201,1,16298,1787840,16298,0,16401,17,
16301,1,16398,1788440,16398,0,16501,28,
16401,1,16499,1790392,16498,0,16601,16,
16501,1,16599,1790864,16598,0,16703,28,
16601,1,16699,1791784,16699,0,16801,16,
16703,1,16799,1792024,16799,0,16915,23,
16802,1,16900,1793016,16899,0,17002,34,
16915,1,17000,1793408,17000,0,17108,50,
17002,1,17102,1805660,17100,0,17206,32,
17109,1,17201,1806420,17200,0,17306,22,
17207,1,17301,1808652,17301,0,17407,4,
17307,1,17402,1808900,17401,0,17503,0,
17408,1,17501,1808580,17501,0,17605,0,
17503,1,17602,1807784,17601,0,17717,2,
17605,1,17706,1807704,17704,0,17817,1,
17718,1,17807,1807660,17805,0,17944,1,
17819,1,17923,1807660,17908,0,18021,1,
17945,1,18010,1807660,18006,0,18121,2,
18022,1,18111,1807636,18107,0,18244,1,
18122,1,18221,1807636,18208,0,18349,5,
18245,1,18323,1807636,18321,0,18424,25,
18351,1,18420,1811120,18420,0,18524,44,
18424,1,18520,1811400,18520,0,18625,30,
18524,1,18621,1811892,18621,0,18725,34,
18625,1,18721,1812016,18721,0,18826,19,
18725,1,18822,1812264,18821,0,18928,23,
18826,1,18923,1812140,18922,0,19028,19,
18929,1,19024,1805288,19022,0,19131,26,
19029,1,19125,1805660,19124,0,19225,24,
19131,1,19223,1806340,19222,0,19325,22,
19225,1,19323,1808944,19323,0,19425,25,
19325,1,19423,1810796,19423,0,19525,26,
19425,1,19523,1811540,19523,0,19626,21,
19526,1,19624,1815136,19623,0,19726,32,
19626,1,19724,1816200,19723,0,19826,25,
19726,1,19824,1816320,19824,0,19928,27,
19826,1,19925,1817068,19924,0,20029,11,
19928,1,20025,1817316,20024,0,20129,1,
20029,1,20125,1817316,20125,0,20231,1,
20129,1,20228,1817316,20226,0,20330,1,
20231,1,20326,1817316,20325,0,20442,2,
20330,1,20428,1817420,20427,0,20564,1,
20442,1,20532,1816796,20529,0,20629,18,
20581,1,20627,1817852,20627,0,20731,10,
20629,1,20728,1814544,20727,0,20834,5,
20731,1,20828,1814544,20828,0,20944,1,
20834,1,20932,1813756,20929,0,21084,2,
