App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 06:11:05 PM","15 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
36393,1,36488,1785620,36488,0,36492,2,
36492,1,36589,1785620,36588,0,36592,4,
36592,1,36689,1785620,36688,0,36692,3,
36693,1,36789,1785620,36789,0,36792,3,
36793,1,36889,1785620,36889,0,36893,2,
36893,1,36990,1785620,36989,0,36993,2,
36993,1,37090,1785560,37090,0,37093,8,
37093,1,37190,1785560,37190,0,37193,13,
37194,1,37290,1785560,37290,0,37294,3,
37294,1,37391,1785484,37390,0,37394,3,
37395,1,37491,1785484,37491,0,37495,2,
37495,1,37592,1785484,37591,0,37595,2,
37595,1,37692,1785484,37691,0,37695,3,
37695,1,37792,1785484,37792,0,37796,2,
37796,1,37892,1785484,37892,0,37895,0,
37896,1,37993,1785484,37992,0,37996,0,
37996,1,38093,1785484,38092,0,38096,2,
38096,1,38193,1785484,38192,0,38197,6,
38197,1,38293,1785484,38293,0,38296,0,
38296,1,38394,1785484,38393,0,38397,6,
38397,1,38494,1785608,38493,0,38497,4,
38497,1,38594,1785608,38594,0,38597,0,
38597,1,38694,1785608,38694,0,38697,2,
38698,1,38795,1785732,38794,0,38798,1,
38798,1,38895,1785732,38894,0,38898,0,
38898,1,38995,1785732,38995,0,38998,0,
38998,1,39096,1785732,39095,0,39099,1,
39099,1,39196,1785852,39195,0,39199,1,
39199,1,39296,1785852,39295,0,39299,1,
39299,1,39396,1785852,39396,0,39398,2,
39398,1,39497,1785892,39496,0,39499,8,
39499,1,39597,1784768,39597,0,39600,34,
39600,1,39698,1786620,39697,0,39701,40,
39701,1,39798,1788620,39798,0,39801,35,
39802,1,39899,1777012,39898,0,39903,46,
39903,1,39951,1777656,39950,0,39954,49,
39954,1,40050,1801400,40049,0,40063,41,
40063,1,40150,1794120,40149,0,40153,49,
40154,1,40251,1794672,40250,0,40255,44,
40256,1,40351,1813376,40350,0,40355,33,
40355,1,40452,1814284,40451,46,40458,18,
40458,1,40551,1813832,40551,46,40555,7,
40555,1,40652,1807972,40651,46,40657,14,
